category,source,target,tgt_lng
15_stage,ลานกิจกรรมพาราไดซ์ J,伊甸园活动室「J」,zh-CN
15_stage,パラダイスイベントホール「Q」,伊甸园活动室「Q」,zh-CN
15_stage,樂園活動大廳「Q」,伊甸园活动室「Q」,zh-CN
15_stage,Paradise Event Hall Q,伊甸园活动室「Q」,zh-CN
15_stage,파라다이스 이벤트관Q,伊甸园活动室「Q」,zh-CN
15_stage,ลานกิจกรรมพาราไดซ์ Q,伊甸园活动室「Q」,zh-CN
15_stage,パラダイスイベントホール「K」,伊甸园活动室「K」,zh-CN
15_stage,樂園活動大廳「K」,伊甸园活动室「K」,zh-CN
15_stage,Paradise Event Hall K,伊甸园活动室「K」,zh-CN
15_stage,파라다이스 이벤트관K,伊甸园活动室「K」,zh-CN
15_stage,ลานกิจกรรมพาราไดซ์ K,伊甸园活动室「K」,zh-CN
15_stage,D.U.ロストハイウェイ西地区,D.U.失陷公路西部地区,zh-CN
15_stage,D.U.失落高速公路西地區,D.U.失陷公路西部地区,zh-CN
15_stage,D.U. Lostway West,D.U.失陷公路西部地区,zh-CN
15_stage,D.U. 로스트웨이 서부,D.U.失陷公路西部地区,zh-CN
15_stage,ถนนร้าง D.U. ตะวันตก,D.U.失陷公路西部地区,zh-CN
15_stage,D.U.ロストハイウェイ交差点,D.U.失陷公路十字路口,zh-CN
15_stage,D.U.失落高速公路交叉口,D.U.失陷公路十字路口,zh-CN
15_stage,D.U. Lostway Intersection,D.U.失陷公路十字路口,zh-CN
15_stage,D.U. 로스트웨이 교차로,D.U.失陷公路十字路口,zh-CN
15_stage,สี่แยกถนนร้าง D.U.,D.U.失陷公路十字路口,zh-CN
15_stage,捨てられた開発区域,被遗弃的开发地区,zh-CN
15_stage,被捨棄的開發區域,被遗弃的开发地区,zh-CN
15_stage,Abandoned Development District,被遗弃的开发地区,zh-CN
15_stage,버려진 개발지구,被遗弃的开发地区,zh-CN
15_stage,เขตพัฒนาที่ถูกทิ้งร้าง,被遗弃的开发地区,zh-CN
15_stage,D.U.ロストハイウェイ東地区,D.U.失陷公路东部地区,zh-CN
15_stage,D.U.失落高速公路東地區,D.U.失陷公路东部地区,zh-CN
15_stage,D.U. Lostway East,D.U.失陷公路东部地区,zh-CN
15_stage,D.U. 로스트웨이 동부,D.U.失陷公路东部地区,zh-CN
15_stage,ถนนร้าง D.U. ฝั่งตะวันออก,D.U.失陷公路东部地区,zh-CN
15_stage,旧第56業務地区,旧第56业务区,zh-CN
15_stage,舊56號商業區,旧第56业务区,zh-CN
15_stage,(Former) Business District 56,旧第56业务区,zh-CN
15_stage,(구) 56번 업무지구,旧第56业务区,zh-CN
15_stage,(เดิม) เขตธุรกิจที่ 56,旧第56业务区,zh-CN
15_stage,旧第34番商業地区,旧第34号商业区,zh-CN
15_stage,(구) 34번 상업지구,旧第34号商业区,zh-CN
15_stage,ロストハイウェイ第1区域,失陷公路第1区域,zh-CN
15_stage,失落高速公路第1區域,失陷公路第1区域,zh-CN
15_stage,Lost Highway Zone 1,失陷公路第1区域,zh-CN
15_stage,로스트 하이웨이 1구역,失陷公路第1区域,zh-CN
15_stage,ทางด่วนร้าง พื้นที่ 1,失陷公路第1区域,zh-CN
15_stage,ロストハイウェイ第2区域,失陷公路第2区域,zh-CN
15_stage,失落高速公路第2區域,失陷公路第2区域,zh-CN
15_stage,Lost Highway Zone 2,失陷公路第2区域,zh-CN
15_stage,로스트 하이웨이 2구역,失陷公路第2区域,zh-CN
15_stage,ทางด่วนร้าง พื้นที่ 2,失陷公路第2区域,zh-CN
15_stage,ロストハイウェイ第3区域,失陷公路第3区域,zh-CN
15_stage,失落高速公路第3區域,失陷公路第3区域,zh-CN
15_stage,Lost Highway Zone 3,失陷公路第3区域,zh-CN
15_stage,로스트 하이웨이 3구역,失陷公路第3区域,zh-CN
15_stage,ทางด่วนร้าง พื้นที่ 3,失陷公路第3区域,zh-CN
15_stage,雪原地区第1エリア,雪原地区第1区域,zh-CN
15_stage,雪原地區第1區域,雪原地区第1区域,zh-CN
15_stage,Snowfield District Area 1,雪原地区第1区域,zh-CN
15_stage,설원 지구 제1 지역,雪原地区第1区域,zh-CN
15_stage,เขตดินแดนหิมะที่ 1,雪原地区第1区域,zh-CN
15_stage,雪原鉄道・上り,雪原铁路上行线,zh-CN
15_stage,雪原鐵道．上行,雪原铁路上行线,zh-CN
15_stage,Snowfield Northbound Arterial,雪原铁路上行线,zh-CN
15_stage,설원 지구 간선철도 상행선,雪原铁路上行线,zh-CN
15_stage,รถไฟดินแดนหิมะ สายเหนือ,雪原铁路上行线,zh-CN
15_stage,雪原地区第2エリア,雪原地区第2区域,zh-CN
15_stage,雪原地區第2區域,雪原地区第2区域,zh-CN
15_stage,Snowfield District Area 2,雪原地区第2区域,zh-CN
15_stage,설원 지구 제2 지역,雪原地区第2区域,zh-CN
15_stage,เขตดินแดนหิมะที่ 2,雪原地区第2区域,zh-CN
15_stage,北麓中央線,北麓中央线,zh-CN
15_stage,Hokuroku Central Line,北麓中央线,zh-CN
15_stage,호쿠로쿠 중앙선,北麓中央线,zh-CN
15_stage,รถไฟสายโฮคุโรคุ,北麓中央线,zh-CN
15_stage,雪原地区第3エリア,雪原地区第3区域,zh-CN
15_stage,雪原地區第3區域,雪原地区第3区域,zh-CN
15_stage,Snowfield District Area 3,雪原地区第3区域,zh-CN
15_stage,설원 지구 제3 지역,雪原地区第3区域,zh-CN
15_stage,เขตดินแดนหิมะที่ 3,雪原地区第3区域,zh-CN
15_stage,新雪本線,新雪干线,zh-CN
15_stage,Shinsetsu Main Line,新雪干线,zh-CN
15_stage,신세츠 본선,新雪干线,zh-CN
15_stage,สายหลักชินเซ็ตสึ,新雪干线,zh-CN
15_stage,陽依山,阳依山,zh-CN
15_stage,Mt. Biyori,阳依山,zh-CN
15_stage,비요리산,阳依山,zh-CN
15_stage,ภูเขาฮิโยริ,阳依山,zh-CN
15_stage,明霧山,明雾山,zh-CN
15_stage,Mt. Nomyogiri,明雾山,zh-CN
15_stage,노묘기리산,明雾山,zh-CN
15_stage,ภูเขาโนโมกิริ,明雾山,zh-CN
15_stage,シャインタウン3階・廊下,Shine Town 3楼走廊,zh-CN
15_stage,光耀城3樓．走廊,Shine Town 3楼走廊,zh-CN
15_stage,Shiny Town 3F Hallway,Shine Town 3楼走廊,zh-CN
15_stage,샤인 타운 3층 복도,Shine Town 3楼走廊,zh-CN
15_stage,ไชน์ ทาวน์ ทางเชื่อมชั้น 3,Shine Town 3楼走廊,zh-CN
15_stage,トリプルブルースポーツセンター,Triple Blue运动中心,zh-CN
15_stage,三重藍運動中心,Triple Blue运动中心,zh-CN
15_stage,Triple Blue Sports Center,Triple Blue运动中心,zh-CN
15_stage,트리플 블루 스포츠센터,Triple Blue运动中心,zh-CN
15_stage,ทริปเปิล บลู สปอร์ตเซนเตอร์,Triple Blue运动中心,zh-CN
15_stage,スクランブルシティ12階・廊下,Scramble City 12楼走廊,zh-CN
15_stage,混雜城12樓．走廊,Scramble City 12楼走廊,zh-CN
15_stage,Scramble City 12F Hallway,Scramble City 12楼走廊,zh-CN
15_stage,스크램블 시티 12층 복도,Scramble City 12楼走廊,zh-CN
15_stage,สแครมเบิล ซิตี้ ทางเดินชั้น 12,Scramble City 12楼走廊,zh-CN
15_stage,微睡みのギムナジウム,似睡非睡体育馆,zh-CN
15_stage,夢幻體育館,似睡非睡体育馆,zh-CN
15_stage,Dream Gymnasium,似睡非睡体育馆,zh-CN
15_stage,드림 김나지움,似睡非睡体育馆,zh-CN
15_stage,ดรีม ยิมเนเซียม,似睡非睡体育馆,zh-CN
15_stage,コクーンビル32階・廊下,Cocoon Bill 32楼走廊,zh-CN
15_stage,蟲繭大樓32樓．走廊,Cocoon Bill 32楼走廊,zh-CN
15_stage,Cocoon Building 32F Hallway,Cocoon Bill 32楼走廊,zh-CN
15_stage,코쿤 빌딩 32층 복도,Cocoon Bill 32楼走廊,zh-CN
15_stage,โคคูน บิลดิ้ง ทางเดินชั้น 32,Cocoon Bill 32楼走廊,zh-CN
15_stage,トリプルブルー第1総合運動区域,Triple Blue第1综合运动区,zh-CN
15_stage,三重藍第1綜合運動區域,Triple Blue第1综合运动区,zh-CN
15_stage,Triple Blue Sports Zone 1,Triple Blue第1综合运动区,zh-CN
15_stage,트리플 블루 제1종합운동구역,Triple Blue第1综合运动区,zh-CN
15_stage,พื้นที่ออกกำลังกายรวม ทริปเปิล บลู โซน 1,Triple Blue第1综合运动区,zh-CN
15_stage,トリプルブルー第2総合運動区域,Triple Blue第2综合运动区,zh-CN
15_stage,三重藍第2綜合運動區域,Triple Blue第2综合运动区,zh-CN
15_stage,Triple Blue Sports Zone 2,Triple Blue第2综合运动区,zh-CN
15_stage,트리플 블루 제2종합운동구역,Triple Blue第2综合运动区,zh-CN
15_stage,พื้นที่ออกกำลังกายรวม ทริปเปิล บลู โซน 2,Triple Blue第2综合运动区,zh-CN
15_stage,シャインタウン1階・回廊,Shine Town 1楼回廊,zh-CN
15_stage,光耀城1樓．迴廊,Shine Town 1楼回廊,zh-CN
15_stage,Shiny Town 1F Corridor,Shine Town 1楼回廊,zh-CN
15_stage,샤인 타운 1층 회랑,Shine Town 1楼回廊,zh-CN
15_stage,ไชน์ ทาวน์ ทางเชื่อมชั้น 1,Shine Town 1楼回廊,zh-CN
15_stage,アリウス本館入口,阿里乌斯本馆入口,zh-CN
15_stage,奧利斯本館入口,阿里乌斯本馆入口,zh-CN
15_stage,Arius Main Building Entrance,阿里乌斯本馆入口,zh-CN
15_stage,아리우스 본관 입구,阿里乌斯本馆入口,zh-CN
15_stage,ทางเข้าอาคารส่วนกลาง อาเรียส,阿里乌斯本馆入口,zh-CN
15_stage,旧市街地出口,旧城区出口,zh-CN
15_stage,舊市區出口,旧城区出口,zh-CN
15_stage,Old Town Exit,旧城区出口,zh-CN
15_stage,구시가지 출구,旧城区出口,zh-CN
15_stage,ทางออกเขตเมืองเก่า,旧城区出口,zh-CN
15_stage,ポルタパシス広場,和平之门广场,zh-CN
15_stage,波塔帕西斯廣場,和平之门广场,zh-CN
15_stage,Porta Pacis Plaza,和平之门广场,zh-CN
15_stage,포르타 파시스 광장,和平之门广场,zh-CN
15_stage,จัตุรัสปอร์ตาปาซิส,和平之门广场,zh-CN
15_stage,影通り出口,暗影大道出口,zh-CN
15_stage,Shadowed Street Exit,暗影大道出口,zh-CN
15_stage,그림자 거리 출구,暗影大道出口,zh-CN
15_stage,ทางออกเส้นทางลับ,暗影大道出口,zh-CN
15_stage,トレウ大聖堂・周辺,特鲁大教堂附近,zh-CN
15_stage,托列烏大教堂．外圍,特鲁大教堂附近,zh-CN
15_stage,Near Toledo Cathedral,特鲁大教堂附近,zh-CN
15_stage,토레우 성당 인근,特鲁大教堂附近,zh-CN
15_stage,บริเวณวิหารทอร์เรอู,特鲁大教堂附近,zh-CN
15_stage,階段通り・中央路,阶梯街・中央路,zh-CN
15_stage,계단의 거리 중앙로,阶梯街・中央路,zh-CN
15_stage,聖人への道,入圣之路,zh-CN
15_stage,聖人之路,入圣之路,zh-CN
15_stage,Road of the Prelate,入圣之路,zh-CN
15_stage,교부의 길,入圣之路,zh-CN
15_stage,ถนนแห่งนักบุญ,入圣之路,zh-CN
15_stage,堆積への道,虔诚之路,zh-CN
15_stage,堆積之路,虔诚之路,zh-CN
15_stage,Sedimentary Street,虔诚之路,zh-CN
15_stage,퇴적의 거리,虔诚之路,zh-CN
15_stage,ถนนแห่งการทับถม,虔诚之路,zh-CN
15_stage,バシリカへの道,朝圣之路,zh-CN
15_stage,宗座聖殿之路,朝圣之路,zh-CN
15_stage,Road to the Basilica,朝圣之路,zh-CN
15_stage,바실리카로 가는 길,朝圣之路,zh-CN
15_stage,ถนนสู่มหาวิหาร,朝圣之路,zh-CN
15_stage,メリエハビーチ,梅利哈沙滩,zh-CN
15_stage,메리에하 해변,梅利哈沙滩,zh-CN
15_stage,シーサイドビーチ,希塞德沙滩,zh-CN
15_stage,시사이드 비치,希塞德沙滩,zh-CN
15_stage,オーシャンパレス,大洋宫,zh-CN
15_stage,오션 팰리스,大洋宫,zh-CN
15_stage,ザ・ベイ301路,The Bay 301路,zh-CN
15_stage,더 베이 301로,The Bay 301路,zh-CN
15_stage,水辺公園北路,水边公园北路,zh-CN
15_stage,수변공원 북로,水边公园北路,zh-CN
15_stage,メリエハビーチの月見通り,梅利哈沙滩月见街,zh-CN
15_stage,메리에하 해변 달맞이 길,梅利哈沙滩月见街,zh-CN
15_stage,雲掛け通り,云流街,zh-CN
15_stage,구름걸이 길,云流街,zh-CN
15_stage,展望台進入路,瞭望台入径,zh-CN
15_stage,전망대 진입로,瞭望台入径,zh-CN
15_stage,루비 맨션 동편 복도,ルビーマンション東側の廊下,zh-CN
15_stage,루비 맨션 중앙 로비,ルビーマンション中央ロビー,zh-CN
15_stage,구 복도 진입로,旧廊下進入路,zh-CN
15_stage,게스트 룸 출입로,ゲストルーム出入口,zh-CN
15_stage,세이프 룸 연결로,セーフルーム連絡通路,zh-CN
15_stage,루비 맨션 회랑 출입로,ルビーマンション回廊出入口,zh-CN
15_stage,비밀 복도 동편,秘密の廊下・東側,zh-CN
15_stage,맨션 현관 진입로,マンション玄関進入路,zh-CN
15_stage,桜亭3番地,樱亭3番地,zh-CN
15_stage,櫻花町第3番地,樱亭3番地,zh-CN
15_stage,Cherry Blossom Grounds Building 3,樱亭3番地,zh-CN
15_stage,벚꽃정 제3번지,樱亭3番地,zh-CN
15_stage,ซุ้มซากุระ เลขที่ 3,樱亭3番地,zh-CN
15_stage,桜亭12番地,樱亭12番地,zh-CN
15_stage,櫻花町第12番地,樱亭12番地,zh-CN
15_stage,Cherry Blossom Grounds Building 12,樱亭12番地,zh-CN
15_stage,벚꽃정 제12번지,樱亭12番地,zh-CN
15_stage,ซุ้มซากุระ เลขที่ 12,樱亭12番地,zh-CN
15_stage,キツネ市場中心部,狐狸市场中心,zh-CN
15_stage,狐狸市場中心部,狐狸市场中心,zh-CN
15_stage,Fox Market Central Area,狐狸市场中心,zh-CN
15_stage,여우시장 중심부,狐狸市场中心,zh-CN
15_stage,ใจกลางตลาดคิสึเนะ,狐狸市场中心,zh-CN
15_stage,キツネ市場東通り,狐狸市场东街,zh-CN
15_stage,狐狸市場東大街,狐狸市场东街,zh-CN
15_stage,Fox Market East Street,狐狸市场东街,zh-CN
15_stage,여우시장 동쪽 거리,狐狸市场东街,zh-CN
15_stage,ถนนด้านตะวันออก ตลาดคิสึเนะ,狐狸市场东街,zh-CN
15_stage,キツネ市場南の外れ,狐狸市场南侧尽头,zh-CN
15_stage,狐狸市場南側外圍,狐狸市场南侧尽头,zh-CN
15_stage,Fox Market Southern Outskirts,狐狸市场南侧尽头,zh-CN
15_stage,여우시장 남쪽 외곽,狐狸市场南侧尽头,zh-CN
15_stage,ถนนด้านใต้ ตลาดคิสึเนะ,狐狸市场南侧尽头,zh-CN
15_stage,百夜ノ春ノ桜花祭・中央広場,百夜春樱花祭中心广场,zh-CN
15_stage,百夜櫻祭中央廣場,百夜春樱花祭中心广场,zh-CN
15_stage,Hyakkiyako Cherry Blossom Festival Central Square,百夜春樱花祭中心广场,zh-CN
15_stage,백야앵제 중앙 광장,百夜春樱花祭中心广场,zh-CN
15_stage,เทศกาลแห่งค่ำคืนสีขาว จัตุรัสกลาง,百夜春樱花祭中心广场,zh-CN
15_stage,【チャレンジ】vs百鬼夜行の魑魅一座！,【挑战】 VS 百鬼夜行魑魅魍魉！,zh-CN
15_stage,[挑戰] vs 百鬼夜行的妖怪劇團！,【挑战】 VS 百鬼夜行魑魅魍魉！,zh-CN
15_stage,[Challenge] vs Hyakkiyako Mouryo Gang!,【挑战】 VS 百鬼夜行魑魅魍魉！,zh-CN
15_stage,[도전] vs 백귀야행 이매망량즈!,【挑战】 VS 百鬼夜行魑魅魍魉！,zh-CN
15_stage,[ท้าทาย] vs กลุ่มปีศาจร้อยเสน่ห์เฮียกคิยาโค!,【挑战】 VS 百鬼夜行魑魅魍魉！,zh-CN
15_stage,白ひげ通り,白胡子大道,zh-CN
15_stage,白鬍子大道,白胡子大道,zh-CN
15_stage,White Mustache Road,白胡子大道,zh-CN
15_stage,흰 수염 대로,白胡子大道,zh-CN
15_stage,ถนนหนวดขาว,白胡子大道,zh-CN
15_stage,ペンギン高速道-エリア1,企鹅高速公路第1区域,zh-CN
15_stage,企鵝高速公路1區,企鹅高速公路第1区域,zh-CN
15_stage,Penguin Highway Zone 1,企鹅高速公路第1区域,zh-CN
15_stage,펭귄 하이웨이 1구역,企鹅高速公路第1区域,zh-CN
15_stage,ทางด่วนเพนกวิน พื้นที่ 1,企鹅高速公路第1区域,zh-CN
15_stage,白イルカ市場,白海豚市场,zh-CN
15_stage,白鯨市場,白海豚市场,zh-CN
15_stage,Beluga Market,白海豚市场,zh-CN
15_stage,흰돌고래 시장,白海豚市场,zh-CN
15_stage,ตลาดโลมาขาว,白海豚市场,zh-CN
15_stage,黒ひげ通り,黑胡子大道,zh-CN
15_stage,黑鬍子大道,黑胡子大道,zh-CN
15_stage,Black Mustache Road,黑胡子大道,zh-CN
15_stage,검은 수염 대로,黑胡子大道,zh-CN
15_stage,ถนนหนวดดำ,黑胡子大道,zh-CN
15_stage,ペンギン高速道-エリア3,企鹅高速公路第3区域,zh-CN
15_stage,企鵝高速公路3區,企鹅高速公路第3区域,zh-CN
15_stage,Penguin Highway Zone 3,企鹅高速公路第3区域,zh-CN
15_stage,펭귄 하이웨이 3구역,企鹅高速公路第3区域,zh-CN
15_stage,ทางด่วนเพนกวิน พื้นที่ 3,企鹅高速公路第3区域,zh-CN
15_stage,黒イルカ市場,黑海豚市场,zh-CN
15_stage,黑鯨市場,黑海豚市场,zh-CN
15_stage,Black Dolphin Market,黑海豚市场,zh-CN
15_stage,흑돌고래 시장,黑海豚市场,zh-CN
15_stage,ตลาดโลมาดำ,黑海豚市场,zh-CN
15_stage,カイゼルひげ通り,人字胡大道,zh-CN
15_stage,紅鬍子大道,人字胡大道,zh-CN
15_stage,Red Mustache Road,人字胡大道,zh-CN
15_stage,붉은 수염 대로,人字胡大道,zh-CN
15_stage,ถนนหนวดแดง,人字胡大道,zh-CN
15_stage,らんらん雪嶺,闪耀雪岭,zh-CN
15_stage,咯吱咯吱雪山,闪耀雪岭,zh-CN
15_stage,Gari Gari Snowy Mountains,闪耀雪岭,zh-CN
15_stage,가리가리 설산,闪耀雪岭,zh-CN
15_stage,ภูเขาหิมะคาริคาริ,闪耀雪岭,zh-CN
15_stage,るんるん雪嶺,愉悦雪岭,zh-CN
15_stage,硬邦邦雪山,愉悦雪岭,zh-CN
15_stage,Kachi Kachi Snowy Mountains,愉悦雪岭,zh-CN
15_stage,카치카치 설산,愉悦雪岭,zh-CN
15_stage,ภูเขาหิมะคาจิคาจิ,愉悦雪岭,zh-CN
15_stage,チェリノ会長就任記念ストリート,切里诺会长就任纪念街,zh-CN
15_stage,潔莉諾會長就任紀念路,切里诺会长就任纪念街,zh-CN
15_stage,Cherino Inauguration Street,切里诺会长就任纪念街,zh-CN
15_stage,체리노 회장 취임 기념로,切里诺会长就任纪念街,zh-CN
15_stage,ที่ระลึกการรับตำแหน่งของประธานเชริโน่,切里诺会长就任纪念街,zh-CN
15_stage,海岸通り66号線,海岸道路66号,zh-CN
15_stage,海岸大道66號線,海岸道路66号,zh-CN
15_stage,Ocean Side Road 66,海岸道路66号,zh-CN
15_stage,해안도로 66번,海岸道路66号,zh-CN
15_stage,ถนนชายฝั่งหมายเลข 66,海岸道路66号,zh-CN
15_stage,星砂ビーチ東エリア,星砂海滩东部,zh-CN
15_stage,星沙海灘東區,星砂海滩东部,zh-CN
15_stage,East Shiny Sand Beach,星砂海滩东部,zh-CN
15_stage,반짝모래 해수욕장 동편,星砂海滩东部,zh-CN
15_stage,หาดทรายระยิบระยับฝั่งตะวันออก,星砂海滩东部,zh-CN
15_stage,星砂ビーチ西エリア,星砂海滩西部,zh-CN
15_stage,星沙海灘西區,星砂海滩西部,zh-CN
15_stage,West Shiny Sand Beach,星砂海滩西部,zh-CN
15_stage,반짝모래 해수욕장 서편,星砂海滩西部,zh-CN
15_stage,หาดทรายระยิบระยับฝั่งตะวันตก,星砂海滩西部,zh-CN
15_stage,トリックビーチ中央エリア,幻梦海滩中心,zh-CN
15_stage,詭計海灘中央區域,幻梦海滩中心,zh-CN
15_stage,Deception Beach,幻梦海滩中心,zh-CN
15_stage,속임수 해변,幻梦海滩中心,zh-CN
15_stage,ชายหาดลวงหลอก,幻梦海滩中心,zh-CN
15_stage,ウニ生息区域,海胆生息区域,zh-CN
15_stage,海膽棲息地,海胆生息区域,zh-CN
15_stage,Sea Urchin Inhabited Area,海胆生息区域,zh-CN
15_stage,성게 출몰지역,海胆生息区域,zh-CN
15_stage,เขตที่พบเม่นทะเล,海胆生息区域,zh-CN
15_stage,クラゲ出没区域,水母出没区域,zh-CN
15_stage,水母出沒區,水母出没区域,zh-CN
15_stage,Jellyfish Inhabited Area,水母出没区域,zh-CN
15_stage,해파리 출몰지역,水母出没区域,zh-CN
15_stage,เขตที่พบแมงกะพรุน,水母出没区域,zh-CN
15_stage,フグ生息区域,河豚生息区域,zh-CN
15_stage,河豚棲息地,河豚生息区域,zh-CN
15_stage,Thorny Pufferfish Inhabited Area,河豚生息区域,zh-CN
15_stage,가시복어 출몰지역,河豚生息区域,zh-CN
15_stage,เขตที่พบปลาปักเป้า,河豚生息区域,zh-CN
15_stage,サメ生息区域,鲨鱼生息区域,zh-CN
15_stage,鯊魚棲息地,鲨鱼生息区域,zh-CN
15_stage,Shark Boulder Area,鲨鱼生息区域,zh-CN
15_stage,상어바위 일대,鲨鱼生息区域,zh-CN
15_stage,บริเวณหินฉลาม,鲨鱼生息区域,zh-CN
15_stage,ワカメだらけの海岸,长满了海带的海岸,zh-CN
15_stage,滿是裙帶菜的海岸,长满了海带的海岸,zh-CN
15_stage,Seaweed Beach,长满了海带的海岸,zh-CN
15_stage,미역잔뜩 모래사장,长满了海带的海岸,zh-CN
15_stage,ชายหาดสาหร่ายทะเล,长满了海带的海岸,zh-CN
15_stage,アオサだらけの海岸,长满了石莼的海岸,zh-CN
15_stage,滿是海萵苣的海岸,长满了石莼的海岸,zh-CN
15_stage,Green Laver Beach,长满了石莼的海岸,zh-CN
15_stage,파래잔뜩 모래사장,长满了石莼的海岸,zh-CN
15_stage,ชายหาดสาหร่ายเขียว,长满了石莼的海岸,zh-CN
15_stage,イワガニだらけの海岸,充满了岩蟹的海岸,zh-CN
15_stage,滿是岩蟹的海岸,充满了岩蟹的海岸,zh-CN
15_stage,Blue Crab Beach,充满了岩蟹的海岸,zh-CN
15_stage,꽃게잔뜩 모래사장,充满了岩蟹的海岸,zh-CN
15_stage,ชายหาดปูม้า,充满了岩蟹的海岸,zh-CN
15_stage,離れの灯台,远处的灯塔,zh-CN
15_stage,遠處的燈塔,远处的灯塔,zh-CN
15_stage,Beach by Vista Point,远处的灯塔,zh-CN
15_stage,전망대 앞 바다,远处的灯塔,zh-CN
15_stage,ทะเลหน้าจุดชมวิว,远处的灯塔,zh-CN
15_stage,クジラ海岸中央エリア,鲸鱼海岸中心,zh-CN
15_stage,鯨魚海岸中央區域,鲸鱼海岸中心,zh-CN
15_stage,Whale Mouth Beach,鲸鱼海岸中心,zh-CN
15_stage,고래입 해변,鲸鱼海岸中心,zh-CN
15_stage,ชายหาดปากปลาวาฬ,鲸鱼海岸中心,zh-CN
15_stage,いかりの岩場（奥地）,置锚岩滩,zh-CN
15_stage,碇岩場(內地),置锚岩滩,zh-CN
15_stage,Water Ghost Boulder Area,置锚岩滩,zh-CN
15_stage,물귀신 바위 일대,置锚岩滩,zh-CN
15_stage,บริเวณหินพรายน้ำ,置锚岩滩,zh-CN
15_stage,遊泳禁止区域第1エリア,禁泳第1区域,zh-CN
15_stage,禁止游泳區域第1區域,禁泳第1区域,zh-CN
15_stage,No Swimming Area No.1,禁泳第1区域,zh-CN
15_stage,수영 금지 구역 1번,禁泳第1区域,zh-CN
15_stage,พื้นที่ห้ามว่ายน้ำที่ 1,禁泳第1区域,zh-CN
15_stage,再開発予定地区C,再开发预定地区C,zh-CN
15_stage,都更預定C區,再开发预定地区C,zh-CN
15_stage,Reconstruction Planned Area C,再开发预定地区C,zh-CN
15_stage,재개발 예정 C구역,再开发预定地区C,zh-CN
15_stage,พื้นที่เตรียมพัฒนาใหม่ C,再开发预定地区C,zh-CN
15_stage,アラバ海岸西エリア,阿拉巴海岸西部,zh-CN
15_stage,阿拉巴海邊西邊,阿拉巴海岸西部,zh-CN
15_stage,West Araba Beach,阿拉巴海岸西部,zh-CN
15_stage,아라바 해변 서쪽,阿拉巴海岸西部,zh-CN
15_stage,ชายหาดอาราบะฝั่งตะวันตก,阿拉巴海岸西部,zh-CN
15_stage,スラム街第1地区,贫民窟第1地区,zh-CN
15_stage,貧民窟區第1地區,贫民窟第1地区,zh-CN
15_stage,Araba Slum Area 1,贫民窟第1地区,zh-CN
15_stage,아라바 슬럼지구 1번지,贫民窟第1地区,zh-CN
15_stage,เขตสลัมอาราบะเลขที่ 1,贫民窟第1地区,zh-CN
15_stage,スラム街第3地区,贫民窟第3地区,zh-CN
15_stage,貧民窟區第3地區,贫民窟第3地区,zh-CN
15_stage,Araba Slum Area 3,贫民窟第3地区,zh-CN
15_stage,아라바 슬럼지구 3번지,贫民窟第3地区,zh-CN
15_stage,เขตสลัมอาราบะเลขที่ 3,贫民窟第3地区,zh-CN
15_stage,風紀委員会の救助訓練予定地,风纪委员会救助训练预定地,zh-CN
15_stage,風紀委員會救難訓練預定地,风纪委员会救助训练预定地,zh-CN
15_stage,Prefect Team Rescue Training Area,风纪委员会救助训练预定地,zh-CN
15_stage,선도부 구조훈련 예정지,风纪委员会救助训练预定地,zh-CN
15_stage,ศูนย์ฝึกอบรมคณะกรรมการวินัย,风纪委员会救助训练预定地,zh-CN
15_stage,スラム街立入禁止区域C,贫民窟禁止进入区域C,zh-CN
15_stage,貧民區出入限制區域C,贫民窟禁止进入区域C,zh-CN
15_stage,Slum Restricted Area C,贫民窟禁止进入区域C,zh-CN
15_stage,슬럼지구 출입제한구역C,贫民窟禁止进入区域C,zh-CN
15_stage,พื้นที่ห้ามเข้าเขตสลัม C,贫民窟禁止进入区域C,zh-CN
15_stage,スラム街立入禁止区域F,贫民窟禁止进入区域F,zh-CN
15_stage,貧民區出入限制區域F,贫民窟禁止进入区域F,zh-CN
15_stage,Slum Restricted Area F,贫民窟禁止进入区域F,zh-CN
15_stage,슬럼지구 출입제한구역F,贫民窟禁止进入区域F,zh-CN
15_stage,พื้นที่ห้ามเข้าเขตสลัม F,贫民窟禁止进入区域F,zh-CN
15_stage,アラバ海岸中央エリア,阿拉巴海岸中心,zh-CN
15_stage,阿拉巴海邊中心,阿拉巴海岸中心,zh-CN
15_stage,Araba Beach Central Area,阿拉巴海岸中心,zh-CN
15_stage,아라바 해변 중심부,阿拉巴海岸中心,zh-CN
15_stage,ใจกลางชายหาดอาราบะ,阿拉巴海岸中心,zh-CN
15_stage,スラム街北区,贫民窟北区,zh-CN
15_stage,阿拉巴貧民區北方街道,贫民窟北区,zh-CN
15_stage,North Araba Slum Street,贫民窟北区,zh-CN
15_stage,아라바 슬럼지구 북쪽 거리,贫民窟北区,zh-CN
15_stage,ถนนฝั่งเหนือเขตสลัมอาราบะ,贫民窟北区,zh-CN
15_stage,アラバ海岸東エリア,阿拉巴海岸东部,zh-CN
15_stage,阿拉巴海邊東邊,阿拉巴海岸东部,zh-CN
15_stage,East Araba Beach,阿拉巴海岸东部,zh-CN
15_stage,아라바 해변 동쪽,阿拉巴海岸东部,zh-CN
