id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
InfinityTowerAffix.10081.1,体力流失I,Stamina Loss I,HP流出Ⅰ,체력 상실 I,體力流失I,InfinityTowerAffix.json
InfinityTowerAffix.10082.1,体力流失II,Stamina Loss Ⅱ,HP流出Ⅱ,체력 상실 II,體力流失II,InfinityTowerAffix.json
InfinityTowerAffix.10083.1,体力流失III,Stamina Loss Ⅲ,HP流出Ⅲ,체력 상실 III,體力流失III,InfinityTowerAffix.json
InfinityTowerAffix.10091.1,焕生战舞I,War Dance of Revitalization I,HP吸収Ⅰ,환생의 전무 I,焕生戰舞I,InfinityTowerAffix.json
InfinityTowerAffix.10092.1,焕生战舞II,War Dance of Revitalization Ⅱ,HP吸収Ⅱ,환생의 전무 II,焕生戰舞II,InfinityTowerAffix.json
InfinityTowerAffix.10093.1,焕生战舞III,War Dance of Revitalization Ⅲ,HP吸収Ⅲ,환생의 전무 III,焕生戰舞III,InfinityTowerAffix.json
InfinityTowerAffix.10101.1,持盾猛击I,Shielded Smash I,シールド強撃Ⅰ,방패 강타 I,持盾猛擊I,InfinityTowerAffix.json
InfinityTowerAffix.10102.1,持盾猛击II,Shielded Smash Ⅱ,シールド強撃Ⅱ,방패 강타 II,持盾猛擊II,InfinityTowerAffix.json
InfinityTowerAffix.10103.1,持盾猛击III,Shielded Smash Ⅲ,シールド強撃Ⅲ,방패 강타 III,持盾猛擊III,InfinityTowerAffix.json
InfinityTowerAffix.10111.1,无相猛力I,Formless Strength I,強撃Ⅰ,무상 맹격 I,無相猛力I,InfinityTowerAffix.json
InfinityTowerAffix.10112.1,无相猛力II,Formless Strength Ⅱ,強撃Ⅱ,무상 맹격 II,無相猛力II,InfinityTowerAffix.json
InfinityTowerAffix.10113.1,无相猛力III,Formless Strength Ⅲ,強撃Ⅲ,무상 맹격 III,無相猛力III,InfinityTowerAffix.json
InfinityTowerAffix.10121.1,以战养战I,Battle Fervor I,撃破防壁Ⅰ,전투를 위한 전투 I,以戰養戰I,InfinityTowerAffix.json
InfinityTowerAffix.10122.1,以战养战II,Battle Fervor Ⅱ,撃破防壁Ⅱ,전투를 위한 전투 II,以戰養戰II,InfinityTowerAffix.json
InfinityTowerAffix.10123.1,以战养战III,Battle Fervor Ⅲ,撃破防壁Ⅲ,전투를 위한 전투 III,以戰養戰III,InfinityTowerAffix.json
InfinityTowerAffix.10131.1,场馆散热I,Calmed Venue I,冷却効率化Ⅰ,스타디움 쿨 다운 I,場館散熱I,InfinityTowerAffix.json
InfinityTowerAffix.10132.1,场馆散热II,Calmed Venue Ⅱ,冷却効率化Ⅱ,스타디움 쿨 다운 II,場館散熱II,InfinityTowerAffix.json
InfinityTowerAffix.10133.1,场馆散热III,Calmed Venue Ⅲ,冷却効率化Ⅲ,스타디움 쿨 다운 III,場館散熱III,InfinityTowerAffix.json
InfinityTowerAffix.10141.1,恩赐加护I,Protection of Grace I,守護の恩恵Ⅰ,은혜의 보호막 I,恩賜加護I,InfinityTowerAffix.json
InfinityTowerAffix.10142.1,恩赐加护III,Protection of Grace Ⅲ,守護の恩恵Ⅱ,은혜의 보호막 II,恩賜加護III,InfinityTowerAffix.json
InfinityTowerAffix.10143.1,恩赐加护IIII,Protection of Grace Ⅳ,守護の恩恵Ⅲ,은혜의 보호막 III,恩賜加護IIII,InfinityTowerAffix.json
InfinityTowerAffix.10151.1,穷追猛打I,Relentless Pursuit I,盾破りⅠ,맹렬한 추격 I,窮追猛打I,InfinityTowerAffix.json
InfinityTowerAffix.10152.1,穷追猛打II,Relentless Pursuit Ⅱ,盾破りⅡ,맹렬한 추격 II,窮追猛打II,InfinityTowerAffix.json
InfinityTowerAffix.10153.1,穷追猛打III,Relentless Pursuit Ⅲ,盾破りⅢ,맹렬한 추격 III,窮追猛打III,InfinityTowerAffix.json
InfinityTowerAffix.10161.1,兴奋异常I,Abnormal Excitement I,興奮状態Ⅰ,극도의 흥분 I,興奮異常I,InfinityTowerAffix.json
InfinityTowerAffix.10162.1,兴奋异常II,Abnormal Excitement Ⅱ,興奮状態Ⅱ,극도의 흥분 II,興奮異常II,InfinityTowerAffix.json
InfinityTowerAffix.10163.1,兴奋异常III,Abnormal Excitement Ⅲ,興奮状態Ⅲ,극도의 흥분 III,興奮異常III,InfinityTowerAffix.json
InfinityTowerAffix.10171.1,困兽之斗I,Cornered Beast I,窮鼠の反撃Ⅰ,필사의 몸부림 I,困獸之鬥I,InfinityTowerAffix.json
InfinityTowerAffix.10172.1,困兽之斗II,Cornered Beast Ⅱ,窮鼠の反撃Ⅱ,필사의 몸부림 II,困獸之鬥II,InfinityTowerAffix.json
InfinityTowerAffix.10173.1,困兽之斗III,Cornered Beast Ⅲ,窮鼠の反撃Ⅲ,필사의 몸부림 III,困獸之鬥III,InfinityTowerAffix.json
InfinityTowerAffix.10181.1,精力旺盛I,Vitality Overflow I,自然回復Ⅰ,원기 왕성 I,精力旺盛I,InfinityTowerAffix.json
InfinityTowerAffix.10182.1,精力旺盛II,Vitality Overflow Ⅱ,自然回復Ⅱ,원기 왕성 II,精力旺盛II,InfinityTowerAffix.json
InfinityTowerAffix.10183.1,精力旺盛III,Vitality Overflow Ⅲ,自然回復Ⅲ,원기 왕성 III,精力旺盛III,InfinityTowerAffix.json
InfinityTowerAffix.10191.1,硬核角斗,Hardcore Arena,回復不能,하드코어 배틀,硬蕊角鬥,InfinityTowerAffix.json
InfinityTowerAffix.10201.1,颂暗回音I,Echo of Darkness I,闇の祝福Ⅰ,어둠 찬송의 메아리 I,頌暗回音I,InfinityTowerAffix.json
InfinityTowerAffix.10202.1,颂暗回音II,Echo of Darkness Ⅱ,闇の祝福Ⅱ,어둠 찬송의 메아리 II,頌暗回音II,InfinityTowerAffix.json
InfinityTowerAffix.10203.1,颂暗回音III,Echo of Darkness Ⅲ,闇の祝福Ⅲ,어둠 찬송의 메아리 III,頌暗回音III,InfinityTowerAffix.json
InfinityTowerAffix.10211.1,暗流涌动I,Darkness Surging I,闇の導きⅠ,암류 분출 I,暗流湧動I,InfinityTowerAffix.json
InfinityTowerAffix.10212.1,暗流涌动II,Darkness Surging Ⅱ,闇の導きⅡ,암류 분출 II,暗流湧動II,InfinityTowerAffix.json
InfinityTowerAffix.10213.1,暗流涌动III,Darkness Surging Ⅲ,闇の導きⅢ,암류 분출 III,暗流湧動III,InfinityTowerAffix.json
InfinityTowerAffix.10221.1,小小军势I,Small Force I,従者強化Ⅰ,작은 군세 I,小小軍勢I,InfinityTowerAffix.json
InfinityTowerAffix.10222.1,小小军势II,Small Force Ⅱ,従者強化Ⅱ,작은 군세 II,小小軍勢II,InfinityTowerAffix.json
InfinityTowerAffix.10223.1,小小军势III,Small Force Ⅲ,従者強化Ⅲ,작은 군세 III,小小軍勢III,InfinityTowerAffix.json
InfinityTowerAffix.10231.1,锦上添花I,Icing On Top I,通常強化Ⅰ,금상첨화 I,錦上添花I,InfinityTowerAffix.json
InfinityTowerAffix.10232.1,锦上添花II,Icing On Top Ⅱ,通常強化Ⅱ,금상첨화 II,錦上添花II,InfinityTowerAffix.json
InfinityTowerAffix.10233.1,锦上添花III,Icing On Top Ⅲ,通常強化Ⅲ,금상첨화 III,錦上添花III,InfinityTowerAffix.json
InfinityTowerAffix.10241.1,印记连舞I,Mark Trance I,印の連舞Ⅰ,표식 연무 I,印記連舞I,InfinityTowerAffix.json
InfinityTowerAffix.10242.1,印记连舞II,Mark Trance Ⅱ,印の連舞Ⅱ,표식 연무 II,印記連舞II,InfinityTowerAffix.json
InfinityTowerAffix.10243.1,印记连舞III,Mark Trance Ⅲ,印の連舞Ⅲ,표식 연무 III,印記連舞III,InfinityTowerAffix.json
InfinityTowerAffix.10251.1,魔术弹夹I,Magic Magazine I,弾倉術Ⅰ,마술 탄창 I,魔術彈匣I,InfinityTowerAffix.json
InfinityTowerAffix.10252.1,魔术弹夹II,Magic Magazine Ⅱ,弾倉術Ⅱ,마술 탄창 II,魔術彈匣II,InfinityTowerAffix.json
InfinityTowerAffix.10253.1,魔术弹夹III,Magic Magazine Ⅲ,弾倉術Ⅲ,마술 탄창 III,魔術彈匣III,InfinityTowerAffix.json
InfinityTowerAffix.10261.1,军势如虹I,Heightened Morale I,従者連携Ⅰ,무지갯빛 세력 I,軍勢如虹I,InfinityTowerAffix.json
InfinityTowerAffix.10262.1,军势如虹II,Heightened Morale Ⅱ,従者連携Ⅱ,무지갯빛 세력 II,軍勢如虹II,InfinityTowerAffix.json
InfinityTowerAffix.10263.1,军势如虹III,Heightened Morale Ⅲ,従者連携Ⅲ,무지갯빛 세력 III,軍勢如虹III,InfinityTowerAffix.json
InfinityTowerAffix.10291.1,咒缚反击I,Curse Counterattack I,呪縛反撃Ⅰ,저주와 속박의 반격 I,咒縛反擊I,InfinityTowerAffix.json
InfinityTowerAffix.10292.1,咒缚反击II,Curse Counterattack Ⅱ,呪縛反撃Ⅱ,저주와 속박의 반격 II,咒縛反擊II,InfinityTowerAffix.json
InfinityTowerAffix.10293.1,咒缚反击III,Curse Counterattack Ⅲ,呪縛反撃Ⅲ,저주와 속박의 반격 III,咒縛反擊III,InfinityTowerAffix.json
InfinityTowerAffix.10301.1,水行翩翩I,Watergliding Delight I,水の祝福Ⅰ,넘실대는 물결 I,水行翩翩I,InfinityTowerAffix.json
InfinityTowerAffix.10302.1,水行翩翩II,Watergliding Delight Ⅱ,水の祝福Ⅱ,넘실대는 물결 II,水行翩翩II,InfinityTowerAffix.json
InfinityTowerAffix.10303.1,水行翩翩III,Watergliding Delight Ⅲ,水の祝福Ⅲ,넘실대는 물결 III,水行翩翩III,InfinityTowerAffix.json
InfinityTowerAffix.10311.1,行云流水I,Aquatic Swiftness I,水の導きⅠ,구름과 물길 I,行雲流水I,InfinityTowerAffix.json
InfinityTowerAffix.10312.1,行云流水II,Aquatic Swiftness Ⅱ,水の導きⅡ,구름과 물길 II,行雲流水II,InfinityTowerAffix.json
InfinityTowerAffix.10313.1,行云流水III,Aquatic Swiftness Ⅲ,水の導きⅢ,구름과 물길 III,行雲流水III,InfinityTowerAffix.json
InfinityTowerAffix.10321.1,干柴烈火I,Quenching Flame I,火の祝福Ⅰ,마른 장작의 열화 I,乾柴烈火I,InfinityTowerAffix.json
InfinityTowerAffix.10322.1,干柴烈火II,Quenching Flame Ⅱ,火の祝福Ⅱ,마른 장작의 열화 II,乾柴烈火II,InfinityTowerAffix.json
InfinityTowerAffix.10323.1,干柴烈火III,Quenching Flame Ⅲ,火の祝福Ⅲ,마른 장작의 열화 III,乾柴烈火III,InfinityTowerAffix.json
InfinityTowerAffix.10331.1,火舞流明I,Strobe of Inferno I,火の導きⅠ,불빛의 춤 I,火舞流明I,InfinityTowerAffix.json
InfinityTowerAffix.10332.1,火舞流明II,Strobe of Inferno Ⅱ,火の導きⅡ,불빛의 춤 II,火舞流明II,InfinityTowerAffix.json
InfinityTowerAffix.10333.1,火舞流明III,Strobe of Inferno Ⅲ,火の導きⅢ,불빛의 춤 III,火舞流明III,InfinityTowerAffix.json
InfinityTowerAffix.10341.1,地平天成I,Solid Earth I,地の祝福Ⅰ,정연한 천하 I,地平天成I,InfinityTowerAffix.json
InfinityTowerAffix.10342.1,地平天成II,Solid Earth Ⅱ,地の祝福Ⅱ,정연한 천하 II,地平天成II,InfinityTowerAffix.json
InfinityTowerAffix.10343.1,地平天成III,Solid Earth Ⅲ,地の祝福Ⅲ,정연한 천하 III,地平天成III,InfinityTowerAffix.json
InfinityTowerAffix.10351.1,喜地欢天I,Mantle of Joy I,地の導きⅠ,환희하는 천하 I,喜地歡天I,InfinityTowerAffix.json
InfinityTowerAffix.10352.1,喜地欢天II,Mantle of Joy Ⅱ,地の導きⅡ,환희하는 천하II,喜地歡天II,InfinityTowerAffix.json
InfinityTowerAffix.10353.1,喜地欢天III,Mantle of Joy Ⅲ,地の導きⅢ,환희하는 천하III,喜地歡天III,InfinityTowerAffix.json
InfinityTowerAffix.10361.1,风生徐徐I,Lively Wind I,風の祝福Ⅰ,산들바람 I,風生徐徐I,InfinityTowerAffix.json
InfinityTowerAffix.10362.1,风生徐徐II,Lively Wind Ⅱ,風の祝福Ⅱ,산들바람 II,風生徐徐II,InfinityTowerAffix.json
InfinityTowerAffix.10363.1,风生徐徐III,Lively Wind Ⅲ,風の祝福Ⅲ,산들바람 III,風生徐徐III,InfinityTowerAffix.json
InfinityTowerAffix.10371.1,顺风势起I,Rising Wind I,風の導きⅠ,불어오는 순풍 I,順風勢起I,InfinityTowerAffix.json
InfinityTowerAffix.10372.1,顺风势起II,Rising Wind Ⅱ,風の導きⅡ,불어오는 순풍 II,順風勢起II,InfinityTowerAffix.json
InfinityTowerAffix.10373.1,顺风势起III,Rising Wind Ⅲ,風の導きⅢ,불어오는 순풍 III,順風勢起III,InfinityTowerAffix.json
InfinityTowerAffix.9001.1,灵骸外甲I,Spiritual Exoskeleton I,外骨装甲Ⅰ,영해 갑각 I,靈骸外甲I,InfinityTowerAffix.json
InfinityTowerAffix.9002.1,灵骸外甲II,Spiritual Exoskeleton Ⅱ,外骨装甲Ⅱ,영해 갑각 II,靈骸外甲II,InfinityTowerAffix.json
InfinityTowerAffix.9003.1,灵骸外甲III,Spiritual Exoskeleton Ⅲ,外骨装甲Ⅲ,영해 갑각 III,靈骸外甲III,InfinityTowerAffix.json
InfinityTowerAffix.9988.1,战意满溢I,Ready for Battle I,戦意高揚Ⅰ,넘치는 전의 I,戰意滿溢I,InfinityTowerAffix.json
InfinityTowerAffix.9990.1,战意满溢III,Ready for Battle Ⅲ,戦意高揚Ⅲ,넘치는 전의 III,戰意滿溢III,InfinityTowerAffix.json
InfinityTowerAffix.9991.1,战意满溢II,Ready for Battle Ⅱ,戦意高揚Ⅱ,넘치는 전의 II,戰意滿溢II,InfinityTowerAffix.json
InfinityTowerAffix.9992.1,战意满溢IV,Ready for Battle Ⅳ,戦意高揚Ⅳ,넘치는 전의 IV,戰意滿溢IV,InfinityTowerAffix.json
InfinityTowerAffix.9994.1,危机渐起I,Looming Danger I,危機拡大Ⅰ,커져가는 위기 I,危機漸起I,InfinityTowerAffix.json
InfinityTowerAffix.9995.1,危机渐起II,Looming Danger Ⅱ,危機拡大Ⅱ,커져가는 위기 II,危機漸起II,InfinityTowerAffix.json
InfinityTowerAffix.9996.1,危机渐起III,Looming Danger Ⅲ,危機拡大Ⅲ,커져가는 위기 III,危機漸起III,InfinityTowerAffix.json
InfinityTowerAffix.9997.1,生体硬壳,Living Carapace,生体装甲,생체 갑각,生體硬殼,InfinityTowerAffix.json
InfinityTowerAffix.9998.1,室内台风,Indoor Typhoon,全域装甲,실내의 태풍,室内颱風,InfinityTowerAffix.json
InfinityTowerAffix.9999.1,战意满溢V,Ready for Battle Ⅴ,戦意高揚Ⅴ,넘치는 전의 V,戰意滿溢V,InfinityTowerAffix.json
InfinityTowerDifficulty.1100.1,「无极角斗」难度1,[Infinite Arena] Difficulty 1,「無限アリーナ」難易度1,「무한 배틀」 난이도1,「無限競技」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1101.1,「无极角斗」难度2,[Infinite Arena] Difficulty 2,「無限アリーナ」難易度2,「무한 배틀」 난이도2,「無限競技」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1102.1,「无极角斗」难度3,[Infinite Arena] Difficulty 3,「無限アリーナ」難易度3,「무한 배틀」 난이도3,「無限競技」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1103.1,「无极角斗」难度4,[Infinite Arena] Difficulty 4,「無限アリーナ」難易度4,「무한 배틀」 난이도4,「無限競技」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1104.1,「无极角斗」难度5,[Infinite Arena] Difficulty 5,「無限アリーナ」難易度5,「무한 배틀」 난이도5,「無限競技」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1105.1,「无极角斗」难度6,[Infinite Arena] Difficulty 6,「無限アリーナ」難易度6,「무한 배틀」 난이도6,「無限競技」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1106.1,「无极角斗」难度7,[Infinite Arena] Difficulty 7,「無限アリーナ」難易度7,「무한 배틀」 난이도7,「無限競技」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1107.1,「无极角斗」难度8,[Infinite Arena] Difficulty 8,「無限アリーナ」難易度8,「무한 배틀」 난이도8,「無限競技」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.1108.1,「无极角斗」难度9,[Infinite Arena] Difficulty 9,「無限アリーナ」難易度9,「무한 배틀」 난이도9,「無限競技」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2100.1,「炽热狂舞」难度1,[Flames and Beats] Difficulty 1,「灼熱の狂舞」難易度1,「작열하는 광무」 난이도1,「熾熱狂舞」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2101.1,「炽热狂舞」难度2,[Flames and Beats] Difficulty 2,「灼熱の狂舞」難易度2,「작열하는 광무」 난이도2,「熾熱狂舞」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2102.1,「炽热狂舞」难度3,[Flames and Beats] Difficulty 3,「灼熱の狂舞」難易度3,「작열하는 광무」 난이도3,「熾熱狂舞」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2103.1,「炽热狂舞」难度4,[Flames and Beats] Difficulty 4,「灼熱の狂舞」難易度4,「작열하는 광무」 난이도4,「熾熱狂舞」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2104.1,「炽热狂舞」难度5,[Flames and Beats] Difficulty 5,「灼熱の狂舞」難易度5,「작열하는 광무」 난이도5,「熾熱狂舞」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2105.1,「炽热狂舞」难度6,[Flames and Beats] Difficulty 6,「灼熱の狂舞」難易度6,「작열하는 광무」 난이도6,「熾熱狂舞」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2106.1,「炽热狂舞」难度7,[Flames and Beats] Difficulty 7,「灼熱の狂舞」難易度7,「작열하는 광무」 난이도7,「熾熱狂舞」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2107.1,「炽热狂舞」难度8,[Flames and Beats] Difficulty 8,「灼熱の狂舞」難易度8,「작열하는 광무」 난이도8,「熾熱狂舞」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2108.1,「炽热狂舞」难度9,[Flames and Beats] Difficulty 9,「灼熱の狂舞」難易度9,「작열하는 광무」 난이도9,「熾熱狂舞」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2109.1,「炽热狂舞」难度10,[Flames and Beats] Difficulty 10,「灼熱の狂舞」難易度10,「작열하는 광무」 난이도10,「熾熱狂舞」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2110.1,「炽热狂舞」难度11,[Flames and Beats] Difficulty 11,「灼熱の狂舞」難易度11,「작열하는 광무」 난이도11,「熾熱狂舞」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2111.1,「炽热狂舞」难度12,[Flames and Beats] Difficulty 12,「灼熱の狂舞」難易度12,「작열하는 광무」 난이도12,「熾熱狂舞」難度12,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2112.1,「炽热狂舞」难度13,[Flames and Beats] Difficulty 13,「灼熱の狂舞」難易度13,「작열하는 광무」 난이도13,「熾熱狂舞」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2113.1,「炽热狂舞」难度14,[Flames and Beats] Difficulty 14,「灼熱の狂舞」難易度14,「작열하는 광무」 난이도14,「熾熱狂舞」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2114.1,「炽热狂舞」难度15,[Flames and Beats] Difficulty 15,「灼熱の狂舞」難易度15,「작열하는 광무」 난이도15,「熾熱狂舞」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2115.1,「炽热狂舞」难度16,[Flames and Beats] Difficulty 16,「灼熱の狂舞」難易度16,「작열하는 광무」 난이도16,「熾熱狂舞」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2116.1,「炽热狂舞」难度17,[Flames and Beats] Difficulty 17,「灼熱の狂舞」難易度17,「작열하는 광무」 난이도17,「熾熱狂舞」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2117.1,「炽热狂舞」难度18,[Flames and Beats] Difficulty 18,「灼熱の狂舞」難易度18,「작열하는 광무」 난이도18,「熾熱狂舞」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2118.1,「炽热狂舞」难度19,[Flames and Beats] Difficulty 19,「灼熱の狂舞」難易度19,「작열하는 광무」 난이도19,「熾熱狂舞」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.2119.1,「炽热狂舞」难度20,[Flames and Beats] Difficulty 20,「灼熱の狂舞」難易度20,「작열하는 광무」 난이도20,「熾熱狂舞」難度20,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3100.1,「飒爽疾奏」难度1,[Thrilling Beat] Difficulty 1,「涼風の調べ」難易度1,「호쾌한 속주」 난이도1,「颯爽疾奏」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3101.1,「飒爽疾奏」难度2,[Thrilling Beat] Difficulty 2,「涼風の調べ」難易度2,「호쾌한 속주」 난이도2,「颯爽疾奏」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3102.1,「飒爽疾奏」难度3,[Thrilling Beat] Difficulty 3,「涼風の調べ」難易度3,「호쾌한 속주」 난이도3,「颯爽疾奏」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3103.1,「飒爽疾奏」难度4,[Thrilling Beat] Difficulty 4,「涼風の調べ」難易度4,「호쾌한 속주」 난이도4,「颯爽疾奏」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3104.1,「飒爽疾奏」难度5,[Thrilling Beat] Difficulty 5,「涼風の調べ」難易度5,「호쾌한 속주」 난이도5,「颯爽疾奏」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3105.1,「飒爽疾奏」难度6,[Thrilling Beat] Difficulty 6,「涼風の調べ」難易度6,「호쾌한 속주」 난이도6,「颯爽疾奏」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3106.1,「飒爽疾奏」难度7,[Thrilling Beat] Difficulty 7,「涼風の調べ」難易度7,「호쾌한 속주」 난이도7,「颯爽疾奏」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3107.1,「飒爽疾奏」难度8,[Thrilling Beat] Difficulty 8,「涼風の調べ」難易度8,「호쾌한 속주」 난이도8,「颯爽疾奏」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3108.1,「飒爽疾奏」难度9,[Thrilling Beat] Difficulty 9,「涼風の調べ」難易度9,「호쾌한 속주」 난이도9,「颯爽疾奏」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3109.1,「飒爽疾奏」难度10,[Thrilling Beat] Difficulty 10,「涼風の調べ」難易度10,「호쾌한 속주」 난이도10,「颯爽疾奏」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3110.1,「飒爽疾奏」难度11,[Thrilling Beat] Difficulty 11,「涼風の調べ」難易度11,「호쾌한 속주」 난이도11,「颯爽疾奏」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3111.1,「飒爽疾奏」难度12,[Thrilling Beat] Difficulty 12,「涼風の調べ」難易度12,「호쾌한 속주」 난이도12,「颯爽疾奏」難度12,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3112.1,「飒爽疾奏」难度13,[Thrilling Beat] Difficulty 13,「涼風の調べ」難易度13,「호쾌한 속주」 난이도13,「颯爽疾奏」難度13,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3113.1,「飒爽疾奏」难度14,[Thrilling Beat] Difficulty 14,「涼風の調べ」難易度14,「호쾌한 속주」 난이도14,「颯爽疾奏」難度14,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3114.1,「飒爽疾奏」难度15,[Thrilling Beat] Difficulty 15,「涼風の調べ」難易度15,「호쾌한 속주」 난이도15,「颯爽疾奏」難度15,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3115.1,「飒爽疾奏」难度16,[Thrilling Beat] Difficulty 16,「涼風の調べ」難易度16,「호쾌한 속주」 난이도16,「颯爽疾奏」難度16,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3116.1,「飒爽疾奏」难度17,[Thrilling Beat] Difficulty 17,「涼風の調べ」難易度17,「호쾌한 속주」 난이도17,「颯爽疾奏」難度17,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3117.1,「飒爽疾奏」难度18,[Thrilling Beat] Difficulty 18,「涼風の調べ」難易度18,「호쾌한 속주」 난이도18,「颯爽疾奏」難度18,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3118.1,「飒爽疾奏」难度19,[Thrilling Beat] Difficulty 19,「涼風の調べ」難易度19,「호쾌한 속주」 난이도19,「颯爽疾奏」難度19,InfinityTowerDifficulty.json
InfinityTowerDifficulty.3119.1,「飒爽疾奏」难度20,[Thrilling Beat] Difficulty 20,「涼風の調べ」難易度20,「호쾌한 속주」 난이도20,「颯爽疾奏」難度20,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4100.1,「清雅流歌」难度1,[Elegance and Flow] Difficulty 1,「麗しの流歌」難易度1,「청아한 선율」 난이도1,「清雅流歌」難度1,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4101.1,「清雅流歌」难度2,[Elegance and Flow] Difficulty 2,「麗しの流歌」難易度2,「청아한 선율」 난이도2,「清雅流歌」難度2,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4102.1,「清雅流歌」难度3,[Elegance and Flow] Difficulty 3,「麗しの流歌」難易度3,「청아한 선율」 난이도3,「清雅流歌」難度3,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4103.1,「清雅流歌」难度4,[Elegance and Flow] Difficulty 4,「麗しの流歌」難易度4,「청아한 선율」 난이도4,「清雅流歌」難度4,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4104.1,「清雅流歌」难度5,[Elegance and Flow] Difficulty 5,「麗しの流歌」難易度5,「청아한 선율」 난이도5,「清雅流歌」難度5,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4105.1,「清雅流歌」难度6,[Elegance and Flow] Difficulty 6,「麗しの流歌」難易度6,「청아한 선율」 난이도6,「清雅流歌」難度6,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4106.1,「清雅流歌」难度7,[Elegance and Flow] Difficulty 7,「麗しの流歌」難易度7,「청아한 선율」 난이도7,「清雅流歌」難度7,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4107.1,「清雅流歌」难度8,[Elegance and Flow] Difficulty 8,「麗しの流歌」難易度8,「청아한 선율」 난이도8,「清雅流歌」難度8,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4108.1,「清雅流歌」难度9,[Elegance and Flow] Difficulty 9,「麗しの流歌」難易度9,「청아한 선율」 난이도9,「清雅流歌」難度9,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4109.1,「清雅流歌」难度10,[Elegance and Flow] Difficulty 10,「麗しの流歌」難易度10,「청아한 선율」 난이도10,「清雅流歌」難度10,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4110.1,「清雅流歌」难度11,[Elegance and Flow] Difficulty 11,「麗しの流歌」難易度11,「청아한 선율」 난이도11,「清雅流歌」難度11,InfinityTowerDifficulty.json
InfinityTowerDifficulty.4111.1,「清雅流歌」难度12,[Elegance and Flow] Difficulty 12,「麗しの流歌」難易度12,「청아한 선율」 난이도12,「清雅流歌」難度12,InfinityTowerDifficulty.json
