category,category_label,id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
11_ui,UI术语,UIText.StarTower_Book_Event_Desc.1,攀登的旅途，总是伴随着意外,The path to the top is always accompanied by the unexpected,探索にハプニングはつきもの,여정 중에는 항상 생각지 못한 일이 일어납니다,攀登的旅途，總是伴隨著意外,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Event_Title.1,逸闻笔记,Anecdotes,逸話ノート,일화 노트,逸聞筆記,UIText.json
11_ui,UI术语,UIText.StarTower_Book_FateCard_Desc.1,命运的馈赠，早已标注好了代价,The price of destiny's gifts was set long ago,授かりものには代償が潜んでいる,"운명의 선물, 대가는 이미 명시되어 있습니다",命運的饋贈，早已標示了代價,UIText.json
11_ui,UI术语,UIText.StarTower_Book_FateCard_Title.1,命运卡册,Destiny Card Deck,運命カードブック,운명 카드첩,命運卡冊,UIText.json
11_ui,UI术语,UIText.StarTower_Book_FateCard_Unlock_Tip.1,解锁条件,Unlock Requirements,解放条件,오픈 조건,解鎖條件,UIText.json
11_ui,UI术语,UIText.StarTower_Book_New_Text.1,未收录,New,未収集,미수록,未收錄,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Desc.1,星塔给予旅人的祝福,The Monolith bestows blessings upon Trekkers,星ノ塔へ挑む者たちに祝福あれ,별의 탑이 여행가에게 주는 축복,星塔給予旅人的祝福,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Normal.1,普通潜能,Common Potentials,サブ素質,일반 잠재력,普通潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Quest_Desc_1.1,收集旅人{0}的潜能数量达到{1},Obtain {0}'s Potential ×{1},{0}の素質を{1}個以上収集する,{0} 잠재력 수집 수량 {1}개 달성,收集旅人{0}的潛能數量達到{1},UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Quest_Desc_2.1,收集旅人{0}的所有潜能,Obtain all {0}'s Potentials,{0}の素質を全て収集する,{0} 잠재력 모두 수집 완료,收集旅人{0}的所有潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Special.1,核心潜能,Core Potentials,コア素質,핵심 잠재력,核心潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Switch.1,切换,Change,切替,전환,切換,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Potential_Title.1,潜能一览,Potentials,素質一覧,잠재력,潛能一覽,UIText.json
11_ui,UI术语,UIText.StarTower_Book_Quest_Title.1,收集奖励,Collection Reward,収集ボーナス,수집 보상,收集獎勵,UIText.json
11_ui,UI术语,UIText.StarTower_Book_UnCollect.1,未收集,Not Collected,未収集,미수집,未收集,UIText.json
11_ui,UI术语,UIText.StarTower_BossChallenge.1,{0}秒通关可获得{1}奖励,Clear the stage within {0}s to receive {1} rewards,{0}秒以内クリアで{1}の報酬を獲得可能,{0}초 안에 클리어하면 {1} 보상을 획득할 수 있습니다,{0}秒過關可獲得{1}獎勵,UIText.json
11_ui,UI术语,UIText.StarTower_BossRoomName.1,首领之间,Leader's Domain,首領ノ間,리더의 방,首領之間,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Char_Title.1,旅人,Trekkers,巡遊者,여행가,旅人,UIText.json
11_ui,UI术语,UIText.StarTower_Build_DiscSkill_Active.1,已激活,Activated,発動済み,활성화 완료,已啟動,UIText.json
11_ui,UI术语,UIText.StarTower_Build_DiscSkill_Empty.1,暂无协奏技能,No Harmony Skills,アシスト効果はありません,협주 스킬이 없습니다,暫無協奏技能,UIText.json
11_ui,UI术语,UIText.StarTower_Build_DiscSkill_NotActivated.1,未激活,Inactive,未発動,활성화 전,未啟動,UIText.json
11_ui,UI术语,UIText.StarTower_Build_DiscSkill_Title.1,协奏技能,Harmony Skills,アシスト効果,협주 스킬,協奏技能,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Disc_Btn.1,秘纹技能,Disc Skills,ロスレコスキル,레코드 스킬,祕紋技能,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Disc_Skill_Empty.1,未激活秘纹技能,Disc Skill not activated,ロスレコスキル未発動,레코드 스킬이 활성화되지 않았습니다,未啟動祕紋技能,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Like.1,偏 好,Favorite,登録,선 호,偏 好,UIText.json
11_ui,UI术语,UIText.StarTower_Build_NoteSkill_Title.1,音符技能,Musical Note Skills,音符効果,소리 스킬,音符技能,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Potential_Btn.1,潜能收集,Potentials,素質収集,잠재력 수집,潛能收集,UIText.json
11_ui,UI术语,UIText.StarTower_Build_Potential_Empty.1,未激活潜能,Potential not activated,素質未解放,잠재력이 활성화되지 않았습니다,未啟動潛能,UIText.json
11_ui,UI术语,UIText.StarTower_CantLeaveHint.1,已无返回次数，无法暂离,No more return chances. Unable to leave temporarily,再入場回数が不足しているため、一時撤退できません,돌아가기 횟수가 소진됐으므로 떠날 수 없습니다,已無返回次數，無法暫離,UIText.json
11_ui,UI术语,UIText.StarTower_Click_Pre.1,点击,Select,タップ,터치,點選,UIText.json
11_ui,UI术语,UIText.StarTower_Click_Suf.1,继续,Continue,続ける,계속,繼續,UIText.json
11_ui,UI术语,UIText.StarTower_Coin_Reduce_Tip.1,失去了{0}个,Lost {0},{0}個のを失いました,{0}개를 잃었습니다,失去了{0}個,UIText.json
11_ui,UI术语,UIText.StarTower_DangerRoomName.1,危险房间,Danger Room,危険な部屋,위험한 방,危險房間,UIText.json
11_ui,UI术语,UIText.StarTower_Depot.1,星塔背包,Monolith Bag,星ノ塔バッグ,별의 탑 가방,星塔背包,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_FateCard_Title.1,命运卡片,Destiny Card,運命カード,운명 카드,命運卡片,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Harmony.1,共鸣技能,Resonance Skill,共鳴スキル,공명 스킬,共鳴技能,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Harmony_None.1,暂未获得共鸣技能,No Resonance Skill,共鳴スキルを獲得していません,획득한 공명 스킬이 없습니다,暫未獲得共鳴技能,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Item_Title.1,其他道具,Other Item,その他のアイテム,기타 아이템,其他道具,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Passive_Skill.1,核心技能,Chorus,コア効果,핵심 스킬,核心技能,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Passive_Skill_Lock.1,核心技能 未解锁,Chorus Locked,コア効果 未解放,핵심 스킬 미오픈,核心技能 未解鎖,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Simple.1,简略,Brief,要約,간략,簡略,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Skill_Lv.1,等级 {0}/{1},Level {0}/{1},Lv. {0} /{1},레벨 {0}/{1},等級 {0}/{1},UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Skill_MaxLv.1,等级 {0}/{1},Level {0}/{1},Lv. {0}/{1},레벨 {0}/{1},等級 {0}/{1},UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Note_Tips_Skill_Lv.1,{num_0} 个,{num_0},Lv.{0},{num_0}개,{num_0}個,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_PotentialEmpty.1,暂无任何潜能,No Potentials,素質がありません,잠재력이 없습니다,暫無任何潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Depot_Potential_Has.1,收起,Collapse,隠す,보유,收起,UIText.json
11_ui,UI术语,UIText.StarTower_DiscTips.1,[{0}] 失效,{0} is no longer active,[{0}]無効,「{0}」(이)가 효력을 잃었습니다,[{0}]失效,UIText.json
11_ui,UI术语,UIText.StarTower_Disc_Common_Skill.1,泛用技能,Verse,アシスト効果,범용 스킬,泛用技能,UIText.json
11_ui,UI术语,UIText.StarTower_Disc_Detail_Info.1,秘纹信息,Disc Info,ロスレコ情報,레코드 정보,祕紋資訊,UIText.json
11_ui,UI术语,UIText.StarTower_Disc_Skill_Active_1.1,获得音符,Musical Notes Acquired,音符獲得,소리 획득,獲得音符,UIText.json
11_ui,UI术语,UIText.StarTower_Disc_Skill_Active_2.1,激活协奏技能,Harmony Skill Activated,アシスト効果を解放,협주 스킬 활성화,啟動協奏技能,UIText.json
11_ui,UI术语,UIText.StarTower_Disc_Skill_Lock.1,（未解锁）,(Locked),（未解放）,(미오픈),（未解鎖）,UIText.json
11_ui,UI术语,UIText.StarTower_Equipment_Empty.1,穿戴徽章可获得额外属性加成,Equip Emblems to gain additional stat bonuses,徽章を身に着けると、追加属性ボーナスを獲得できます,배지를 장착하면 추가 속성 버프를 획득할 수 있습니다,穿戴徽章可獲得額外屬性加成,UIText.json
11_ui,UI术语,UIText.StarTower_Equipped_Disc.1,已装备秘纹,Disc Equipped,ロスレコ装備済,장착 중인 레코드입니다,已裝備祕紋,UIText.json
11_ui,UI术语,UIText.StarTower_EventRoomName.1,抉择之间,Choice Domain,決断ノ間,선택의 방,抉擇之間,UIText.json
11_ui,UI术语,UIText.StarTower_Event_Book_EventProc.1,当前进度：{0}/{1},Current Progress: {0}/{1},現在の進捗：{0}/{1},현재 진행도: {0}/{1},目前進度：{0}/{1},UIText.json
11_ui,UI术语,UIText.StarTower_Event_Book_Source.1,获取条件：,Requirements:.,獲得条件：,획득 조건:,獲得條件：,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Add.1,已激活【{0}】,Activated [{0}],【{0}】が有効になりました,「{0}」(을)를 활성화했습니다,已啟動【{0}】,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Effect.1,永久生效,Permanent Activation,永続効果,영구 효과 적용,永久生效,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Effect_Count.1,生效次数,Activation Count,有効回数,효과 적용 횟수,生效次數,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Effect_Count_Value.1,{0} 次,{0} Times,{0}回,{0} 회,{0}次,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Remove.1,已失去【{0}】,Lost [{0}],【{0}】を失いました,「{0}」(을)를 잃었습니다,已失去【{0}】,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Select_Empty_Tip.1,本次没有命运卡掉落,No Destiny Card drop this time,運命カードはドロップしませんでした,이번에는 운명 카드가 드랍되지 않았습니다,本次無命運卡掉落,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Tips_2.1,{0}及其他{1}个命运卡已失效,{0} and another {1} Destiny Card are no longer active,{0}、その他{1}枚の運命カードは効果切れです,{0} 및 기타 운명 카드 {1}장이 효력을 잃었습니다,{0}及其他{1}張命運卡已失效,UIText.json
11_ui,UI术语,UIText.StarTower_FateCard_Unable.1,已失效,No Longer Active,効果切れ,만료,已失效,UIText.json
11_ui,UI术语,UIText.StarTower_FirstPassHint.1,通关高难度可以直接获取低难度未达成的首通奖励,Clearing a higher-difficulty level directly grants the unachieved First Clear Reward in lower-difficulty levels,より高い難易度をクリアすると、未クリアの低難易度の初回クリア報酬を直接獲得できる,높은 난이도를 클리어하면 낮은 난이도의 받지 않은 첫 클리어 보상을 바로 획득합니다.,通過高難度可以直接獲得低難度未達成的首通獎勵,UIText.json
11_ui,UI术语,UIText.StarTower_Harmony_Progress.1,技能升级{0}次后获取随机技能,Upgrade skill {0} times to receive a random skill,スキルを{0}回レベルアップすると、ランダムなスキルを獲得できます,스킬 레벨업 {0}회 후 랜덤 스킬을 획득합니다,技能升級{0}次後可獲得隨機技能,UIText.json
11_ui,UI术语,UIText.StarTower_Level_Title_Layer.1,第{0}层,Floor {0},第{0}層,{0}층,第{0}層,UIText.json
11_ui,UI术语,UIText.StarTower_NPCOption_IllegalOption.1,该选项不可用，请选择其他选项,Option unavailable. Please select another one.,選択できません。他の項目を選んでください。,사용할 수 없는 항목입니다. 다른 항목을 선택해 주세요.,此選項無法使用，請選擇其他選項,UIText.json
11_ui,UI术语,UIText.StarTower_NoPotential.1,没有可选的潜能,No selectable Potentials,選択できる素質はありません,선택 가능한 잠재력이 없습니다,沒有可選的潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Blue.1,湛蓝,Azure,紺碧,푸른빛,湛藍,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Desc.1,获得 {0} 个{2}音符,Acquired {0} {2} Musical Notes,{2}音符を{0}個獲得,{2} 소리 {0}개를 획득했습니다,獲得{0}個{2}音符,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Green.1,碧绿,Verdant,翡翠,초록빛,碧綠,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Purple.1,幽紫,Violet,薄紫,보랏빛,幽紫,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Random.1,随机,Random,ランダム,랜덤,隨機,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Red.1,绽红,Scarlet,深紅,붉은빛,綻紅,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Reduce_Tip.1,失去了{0} x {1},You lost {0} x{1},{1} x {0}を失いました,{0}x{1}을(를) 잃었습니다.,失去了{0}x{1},UIText.json
11_ui,UI术语,UIText.StarTower_Note_Select_Confirm.1,播 放,Play,再生,재 생,播 放,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Select_Title.1,选择播放一段音乐获得祝福,Select and play music to gain blessing,いずれかの音楽を選んで再生し、祝福を獲得,음악을 재생하면 축복을 획득합니다,選擇播放一段音樂獲得祝福,UIText.json
11_ui,UI术语,UIText.StarTower_Note_Yellow.1,暖黄,Amber,山吹,노란빛,暖黃,UIText.json
11_ui,UI术语,UIText.StarTower_NpcRecoverTips.1,已恢复50%最大血量与50%能量,Recovered 50% of Max HP and 50% of Energy,HPが50％、SPが50％回復しました,최대 HP 50%와 SP 50%를 회복하였습니다,已恢復50%最大生命值與50%能量,UIText.json
11_ui,UI术语,UIText.StarTower_Npc_EnterHighDanger.1,进入【命运之间】,Enter [Destiny's Domain],【運命ノ間】に入る,「운명의 방」 입장,進入【命運之間】,UIText.json
11_ui,UI术语,UIText.StarTower_Npc_EnterHighDangerTitle.1,进入【高难·命运之间】,Enter [High Difficulty: Destiny's Domain],【死闘ノ間】に入る,「하드·운명의 방」 입장,進入【高難度·命運之間】,UIText.json
11_ui,UI术语,UIText.StarTower_Npc_Leave.1,拒绝她的邀请,Reject her invitation,誘いを断る,초대 거절하기,拒絕她的邀請,UIText.json
11_ui,UI术语,UIText.StarTower_Passive_DiscTips.1,[{0}]已激活,Activated [{0}],[{0}]解放済み,「{0}」 활성화 완료,[{0}]已啟動,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_Consume_Tips.1,失去了潜能{0},Lost {0} Potential,素質{0}を失った,{0} 잠재력을 잃었습니다,失去潛能{0},UIText.json
11_ui,UI术语,UIText.StarTower_Potential_LevelUp_Click.1,点击任意区域关闭,Select anywhere to close,タップして閉じる,아무 구역을 터치하여 닫으세요,點選任意區域關閉,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_LevelUp_Title.1,潜能强化成功,Potential Enhancement Successful,素質強化完了,잠재력 강화 성공,潛能強化成功,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_Level_Text.1,LV,Lv.,Lv.,Lv,Lv,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_Select_Title_1.1,选择一张潜能卡片吧,Select 1 Potential card,素質を1つ選択してください,잠재력 카드 1장을 선택하세요,選擇一張潛能卡片吧,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_Select_Title_2.1,选择一张潜能卡片强化吧,Select 1 Potential card to enhance,素質を1つ選択して強化してください,잠재력 카드 1장을 선택해 강화하세요,選擇一張潛能卡片強化吧,UIText.json
11_ui,UI术语,UIText.StarTower_Potential_Special_Tag.1,核心,Core,コア,핵심,核心,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Affix_Title.1,挑战词条,Challenge Affix,挑戦特性,도전 옵션,挑戰詞條,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Diff_Score.1,难度积分,Difficulty Score,難易度スコア,난이도 포인트,難度積分,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Level_Diff.1,难度{0},Difficulty {0},難易度{0},난이도 {0},難度{0},UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Recommend_Level.1,推荐等级,Rec. Level,おすすめレベル,추천 레벨,推薦等級,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Recommend_Type.1,推荐,Recommended,おすすめ,추천,推薦,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Score_Tip.1,首领战斗时间越短，时间积分越多,"The shorter the boss battle time, the higher the Time Score",タイムスコアは首領戦の所要時間が短いほど高くなります,보스 전투 소요 시간이 짧을수록 타임 포인트가 증가합니다,首領戰鬥時間越短，時間積分越多,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Scroe_Title.1,挑战积分,Challenge Score,挑戦スコア,도전 포인트,挑戰積分,UIText.json
11_ui,UI术语,UIText.StarTower_Rank_Time_Score.1,时间最大积分,Max Time Score,タイムスコア最大,최대 타임 포인트,時間最高積分,UIText.json
11_ui,UI术语,UIText.StarTower_Ranking_1.1,第 {0} 名之后,Below Rank {0},第{0}位以降,{0}위 달성 시,第{0}名之後,UIText.json
11_ui,UI术语,UIText.StarTower_Ranking_4.1,第{0}名~第{1}名,Rank {0}–Rank{1},第{0}位~第{1}位,{0}위~{1}위,第{0}名~第{1}名,UIText.json
11_ui,UI术语,UIText.StarTower_Ranking_Abandon_Tip.1,是否放弃星塔排行的挑战？ 已消耗门票不进行返还,Sure to give up on Monolith ranking challenge? Consumed tickets will not be refunded,星ノ塔ランキングへの挑戦を諦めますか？ チケットは消費済みのため、返還されません。,별의 탑 랭킹 도전을 포기하시겠습니까? 소모한 입장권은 반환되지 않습니다,是否放棄星塔排行的挑戰？ 已消耗門票將不歸還,UIText.json
11_ui,UI术语,UIText.StarTower_Ranking_Info.1,排行信息,Ranking Info,ランキング情報,랭킹 정보,排行資訊,UIText.json
11_ui,UI术语,UIText.StarTower_ReRoll_NotEnoughCoin.1,辉光币不足，无法刷新,Insufficient Stella Coins. Unable to refresh,ステラコインが不足しているため、更新できません,스텔라 코인이 부족하여 새로고침할 수 없습니다,輝光幣不足，無法更新,UIText.json
11_ui,UI术语,UIText.StarTower_ReRoll_NotEnoughCount.1,剩余次数不足，无法刷新,Insufficient chances. Unable to refresh,残り回数が不足しているため、更新できません,남은 횟수가 부족하여 새로고침할 수 없습니다,剩餘次數不足，無法更新,UIText.json
11_ui,UI术语,UIText.StarTower_ResearchPreview.1,研究预览,Research Overview,研究効果プレビュー,연구 미리보기,研究預覽,UIText.json
11_ui,UI术语,UIText.StarTower_Result_Difficulty_Title.1,挑战难度,Challenge Difficulty,チャレンジ難易度,도전 난이도,挑戰難度,UIText.json
11_ui,UI术语,UIText.StarTower_Result_FinalScore_Title.1,最终积分,Final Score,最終スコア,최종 점수,最終積分,UIText.json
11_ui,UI术语,UIText.StarTower_Result_TimeScore_Title.1,时间积分,Time Score,タイムスコア,타임 포인트,時間積分,UIText.json
11_ui,UI术语,UIText.StarTower_Result_Time_Title.1,所用时间,Time,経過時間,소요 시간,所用時間,UIText.json
11_ui,UI术语,UIText.StarTower_Reward_Refresh_Remain_Time_Hour.1,{0}小时{1}分,{0}h {1}m,{0}時間{1}分,{0}시간 {1}분,{0}小時{1}分鐘,UIText.json
11_ui,UI术语,UIText.StarTower_Select_RemainRoll.1,剩余次数 {0},{0} chances remaining,残り回数 {0},남은 횟수 {0},剩餘次數 {0},UIText.json
11_ui,UI术语,UIText.StarTower_Shop_Note_Max.1,当前{0}数量已达上限,Current {0} has reached the limit.,{0}の数が上限に達しました,{0} 수량이 최대치입니다.,目前{0}數量已達上限,UIText.json
11_ui,UI术语,UIText.StarTower_Shop_ReRollSuccess.1,商店成功补货,Shop has been restocked,ショップに在庫が補充されました,상점 재고 보충 성공,商店成功補貨,UIText.json
11_ui,UI术语,UIText.StarTower_StrengthHint.1,成功消耗{0}强化潜能,Successfully used {0} to enhance Potential,{0}を消費して素質を強化しました,"{0}소모, 잠재력 강화 성공",成功消耗{0}強化潛能,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_ClearAlert.1,通关当前或更高难度星塔探索以进行快速战斗,Clear the current or higher-difficulty Ascension to use Quick Battle,現在の難易度以上の星ノ塔探索をクリアすると、掃討が解放されます,현재 난이도 이상의 별의 탑을 클리어하여 즉시 빠른 전투를 진행할 수 있습니다,通過目前或更高難度的星塔探索，即可進行快速戰鬥,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Leave_Btn.1,暂时离开,Leave Temporarily,一時撤退,떠나기,暫時離開,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_1.1,在星塔{0}（第{1}层），获得{2}个{3},"From Monolith {0} ({1}F), acquired {2} {3}",星ノ塔{0}（第{1}層）で{2}個の{3}を獲得する,별의 탑 {0} ({1}층)에서 {3} {2}개 획득,在星塔{0}（第{1}層）獲得{2}個{3},UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_2.1,在星塔{0}（第{1}层），获得潜能[{2}],You acquired the Potential [{2}] from Monolith {0} ({1}F),星ノ塔{0}（第{1}層）で素質[{2}]を獲得する,별의 탑 {0} ({1}층)에서 잠재력 「{2}」 획득,在星塔{0}（第{1}層）獲得潛能【{2}】,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_3.1,在星塔{0}（第{1}层），获得命运卡{2},"From Monolith {0} ({1}F), acquired {2} Destiny Card",星ノ塔{0}（第{1}層）で運命カード{2}を獲得する,별의 탑 {0} ({1}층)에서 운명 카드 {2} 획득,在星塔{0}（第{1}層）獲得命運卡{2},UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_4.1,在星塔{0}（第{1}层），消耗{2}个{3},Consumed {3} ×{2} in Monolith {0} ({1}F),星ノ塔{0}（第{1}層）で、{3}を{2}個消費する,"별의 탑 {0} ({1}층)에서, {3} {2}개 소모",在星塔{0}（第{1}層）消耗{2}個{3},UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_Empty.1,还没有任何日志,No Monolith Journal available,ログがまだありません,비어있음,還沒有任何日誌,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Log_Title.1,星塔日志,Monolith Journal,星ノ塔ログ,별의 탑 일지,星塔日誌,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_NodeAlert.1,解锁星塔研究【{0}】节点以开启快速战斗功能,Unlock the Monolith Research [{0}] node to activate the Quick Battle feature,星ノ塔の研究【{0}】ノードを解放すると、掃討機能が開放されます,별의 탑 연구 「{0}」 노드를 오픈해 빠른 전투 기능을 오픈하세요,解鎖星塔研究【{0}】節點，即可開啟快速戰鬥功能,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Option_1.1,去商店购物,Purchase at the shop,コンビニで買い物する,상점에서 구매하기,去商店購物,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Option_2.1,强化（{1}）,Enhance ({1} ),強化（{1}）,강화 ({1}),強化（{1}）,UIText.json
11_ui,UI术语,UIText.StarTower_Sweep_Option_3.1,不要了，直接上楼吧,"Nah, let's go up right away",もう十分だ、先へ進む,"괜찮아요, 바로 올라갈게요",不要了，直接上樓吧,UIText.json
11_ui,UI术语,UIText.StartowerFastBattle_Automatic.1,自动前进中,Auto-advance in progress,自動前進中,자동 진행 중,自動前進中,UIText.json
11_ui,UI术语,UIText.StartowerFastBattle_BuildScore.1,纪录分数,Record Score,記録スコア,기록 점수,記錄分數,UIText.json
11_ui,UI术语,UIText.StartowerFastBattle_LastRoom_Option.1,离开星塔,Leave Monolith,星ノ塔を離れる,별의 탑 떠나기,離開星塔,UIText.json
11_ui,UI术语,UIText.StartowerFastBattle_Pause.1,自动前进,Auto-advance,自動前進,자동 진행,自動前進,UIText.json
11_ui,UI术语,UIText.Startower_EventFailHint.1,条件不满足,Requirement not satisfied,条件未達成,조건을 충족하지 않았습니다,條件未符合,UIText.json
11_ui,UI术语,UIText.Startower_ReBattleHint.1,是否重新战斗,Try Again?,戦闘をやり直しますか？,다시 도전하겠습니까?,是否重新戰鬥,UIText.json
11_ui,UI术语,UIText.Startower_ShopItemTitleWithNumber.1,{0}×{1},{0} x{1},{0}×{1},{0}×{1},{0}×{1},UIText.json
11_ui,UI术语,UIText.StoryEntrance_Activity_Lock.1,活动回顾敬请期待,Event Review Coming Soon,イベント回想、今後公開予定,이벤트 다시보기를 기대해 주세요!,活動回顧敬請期待,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Empty.1,敬请期待,Coming Soon,解放待ち,기대해 주세요!,敬請期待,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Empty_Tip.1,当前分类下无未读篇章敬请期待后继更新,No unread chapters in this category. Stay tuned for future updates.,全話読破済み,현재 카테고리에 읽지 않은 챕터가 없습니다. 업데이트를 기대해 주세요!,目前分類下無未讀篇章，敬請期待後續更新,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Open_Day.1,{0} 天,{0}d,{0} 日,{0}일,{0}天,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Open_Hour.1,{0} 小时,{0}h,{0} 時間,{0}시간,{0}小時,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Open_Min.1,{0} 分,{0}m,{0} 分,{0}분,{0}分,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Open_Sec.1,{0} 秒,{0}s,{0} 秒,{0}초,{0}秒,UIText.json
11_ui,UI术语,UIText.StorySet_Chapter_Open_Time.1,{0}后开启,Available in {0},{0}後に解放,{0} 후 오픈,{0}後開放,UIText.json
11_ui,UI术语,UIText.StorySet_Only_Show_Unread.1,仅显示未读篇章,Unread Only,未読のみ表示,읽지 않은 챕터만 보기,僅顯示未讀篇章,UIText.json
11_ui,UI术语,UIText.StorySet_Section_Lock.1,阅读完上一小节后解锁,Unlocks after reading the previous section,前のストーリーを読み終えると解放,이전 챕터 전부 읽은 후 오픈,閱讀完上一小節後解鎖,UIText.json
11_ui,UI术语,UIText.StorySet_Section_Lock_Tip.1,观看完上一小节剧情后解锁,Unlocks after watching the previous episode,前のストーリーを読み終えると解放,이전 스토리 전부 관람 후 오픈,觀看完上一小節劇情後解鎖,UIText.json
11_ui,UI术语,UIText.Story_Activity.1,活动剧情,Event Story,イベントストーリー,이벤트,活動劇情,UIText.json
11_ui,UI术语,UIText.Story_BattleTitle.1,战斗,Battle,バトル,전투,戰鬥,UIText.json
11_ui,UI术语,UIText.Story_Clue.1,线索,Clue,手がかり,단서,線索,UIText.json
11_ui,UI术语,UIText.Story_Enter.1,进入,Enter,進む,진입,進入,UIText.json
11_ui,UI术语,UIText.Story_NewEnd_Unlock.1,新结局已解锁,Ending Unlocked,解放済み,신규 결말 오픈,新結局已解鎖,UIText.json
11_ui,UI术语,UIText.Story_NewStory_Unlock.1,新章节已解锁,Chapter Unlocked,解放済み,신규 챕터 오픈,新章節已解鎖,UIText.json
11_ui,UI术语,UIText.Story_Set_Entrance_Tip.1,敬请期待后续内容更新,Stay tuned for future updates!,今後実装予定です,이후 업데이트를 기대해 주세요!,敬請期待後續內容更新,UIText.json
11_ui,UI术语,UIText.Story_Unkown_Chapter.1,未知的章节,Unknown Chapter,未解放,미지의 챕터,未知的章節,UIText.json
11_ui,UI术语,UIText.Story_Unkown_Clue.1,未知的线索,Unknown Clue,未知の手がかり,미지의 단서,未知的線索,UIText.json
11_ui,UI术语,UIText.Story_Unkown_End.1,未知的结局,Unknown Ending,未知の結末,미지의 결말,未知的結局,UIText.json
11_ui,UI术语,UIText.Story_UnlockAchievement.1,完成成就 {0} 后解锁,"Unlock after completing the Achievement, {0}",実績{0}をクリアすると解放,업적 {0} 완료 후 오픈,完成成就 {0} 後解鎖,UIText.json
