ship_id,zh_CN,en,ja,zh_TW,ko,english_name,ship_type_zh,ship_type_en,nation_zh,nation_en,variant
703021,库尔斯克,Kursk,クルスク,庫斯克,쿠르스크,SN Kursk,重巡,Heavy Cruiser,北方联合,Northern Parliament,
703031,莫斯科,Moskva,モスクワ,莫斯科,모스크바,SN Moskva,重巡,Heavy Cruiser,北方联合,Northern Parliament,
705011,甘古特,Gangut,ガングート,甘古特,강구트,SN Gangut,战列,Battleship,北方联合,Northern Parliament,
705021,苏维埃同盟,Sovetsky Soyuz,ソビエツキー・ソユーズ,蘇維埃聯盟,소비에츠키 소유즈,SN Sovetsky Soyuz,战列,Battleship,北方联合,Northern Parliament,
705041,苏维埃贝拉罗斯,Sovetskaya Belorussiya,ソビエツカヤ・ベラルーシア,蘇維埃白俄羅斯,소비에츠카야 벨로루시아,SN Sovetskaya Belorussiya,战列,Battleship,北方联合,Northern Parliament,
705051,苏维埃罗西亚,Sovetskaya Rossiya,ソビエツカヤ・ロシア,蘇維埃俄羅斯,소비에츠카야 러시아,SN Sovetskaya Rossiya,战列,Battleship,北方联合,Northern Parliament,
705061,阿尔汉格尔斯克,Arkhangelsk,アルハンゲリスク,阿爾漢格爾斯克,아르한겔스크,SN Arkhangelsk,战列,Battleship,北方联合,Northern Parliament,
705071,塞瓦斯托波尔,Sevastopol,セヴァストポリ,塞瓦斯托波爾,세바스토폴,SN Sevastopol,战列,Battleship,北方联合,Northern Parliament,
705081,波尔塔瓦,Poltava,ポルタヴァ,波爾塔瓦,폴타바,SN Poltava,战列,Battleship,北方联合,Northern Parliament,
705091,喀山,Kazan,カザン,喀山,카잔,SN Kazan,战列,Battleship,北方联合,Northern Parliament,
707011,伏尔加,Volga,ヴォルガ,窩瓦,볼가,SN Volga,正航,Aircraft Carrier,北方联合,Northern Parliament,
718011,喀琅施塔得,Kronshtadt,クロンシュタット,喀琅施塔得,크론시타트,SN Kronshtadt,超巡,Large Cruiser,北方联合,Northern Parliament,
799011,契卡洛夫,Chkalov,チカロフ,契卡洛夫,치칼로프,SN Chkalov,正航,Aircraft Carrier,北方联合,Northern Parliament,
799021,纳希莫夫海军上将,Admiral Nakhimov,アドミラル・ナヒーモフ,納希莫夫海軍上將,어드미럴 나히모프,SN Admiral Nakhimov,正航,Aircraft Carrier,北方联合,Northern Parliament,
799031,迪米特里·顿斯科伊,Dmitri Donskoi,ドミートリィ・ドンスコイ,德米特里·頓斯科伊,드미트리 돈스코이,SN Dmitri Donskoi,轻巡,Light Cruiser,北方联合,Northern Parliament,
801011,凯旋,Le Triomphant,ル・トリオンファン,凱旋,르 트리옹팡,FFNF Le Triomphant,驱逐,Destroyer,自由鸢尾,Iris Libre,
801021,福尔班,Forbin,フォルバン,福爾班,포르뱅,FFNF Forbin,驱逐,Destroyer,自由鸢尾,Iris Libre,
801031,鲁莽,Le Téméraire,ル・テメレール,魯莽,르 테메레르,FFNF Le Téméraire,驱逐,Destroyer,自由鸢尾,Iris Libre,
801041,倔强,L'Opiniâtre,ルピニャート,倔強,로피니아트르,FFNF L'Opiniâtre,驱逐,Destroyer,自由鸢尾,Iris Libre,
801051,大胆,Le Hardi,ル・アルディ,大膽,르 아르디,FFNF LeHardi,驱逐,Destroyer,自由鸢尾,Iris Libre,
801071,可怖,Le Terrible,ル・テリブル,可怖,르 테리블,FFNF Le Terrible,驱逐,Destroyer,自由鸢尾,Iris Libre,
801081,马耶·布雷泽,Maillé Brézé,マイレ・ブレゼ,馬耶·布雷澤,마이예 브레제,FFNF Maillé Brézé,驱逐,Destroyer,自由鸢尾,Iris Libre,
801091,鲁莽(μ兵装),Le Téméraire μ,ル・テメレール(μ兵装),魯莽(μ兵裝),르 테메레르(μ장비),FFNF Le Téméraire,驱逐,Destroyer,自由鸢尾,Iris Libre,μ兵装
802011,埃米尔·贝尔汀,Émile Bertin,エミール・ベルタン,埃米爾•貝爾坦,에밀 베르탱,FFNF Émile Bertin,轻巡,Light Cruiser,自由鸢尾,Iris Libre,
802021,圣女贞德,Jeanne d'Arc,ジャンヌ・ダルク,聖女貞德,잔 다르크,FFNF Jeanne d'Arc,轻巡,Light Cruiser,自由鸢尾,Iris Libre,
802031,吉尚,Guichen,ギシャン,吉尚,기샹,FFNF Guichen,轻巡,Light Cruiser,自由鸢尾,Iris Libre,
802041,迪盖·特鲁因,Duguay-Trouin,デュゲイ・トルーアン,迪蓋·特魯安,뒤게 트루앵,FFNF Duguay Trouin,轻巡,Light Cruiser,自由鸢尾,Iris Libre,
803011,絮弗伦,Suffren,シュフラン,蘇弗朗,쉬프랑,FFNF Suffren,重巡,Heavy Cruiser,自由鸢尾,Iris Libre,
803021,布伦努斯,Brennus,ブレンヌス,布倫努斯,브렌누스,FFNF Brennus,重巡,Heavy Cruiser,自由鸢尾,Iris Libre,
803031,迪凯纳,Duquesne,デュケーヌ,杜肯,뒤켄,FFNF Duquesne,重巡,Heavy Cruiser,自由鸢尾,Iris Libre,
804011,马塞纳,Masséna,マッセナ,馬塞納,마세나,FFNF Masséna,战巡,Battlecruiser,自由鸢尾,Iris Libre,
805011,黎塞留,Richelieu,リシュリュー,黎胥留,리슐리외,FFNF Richelieu,战列,Battleship,自由鸢尾,Iris Libre,
805021,里昂,Lyon,リヨン,里昂,리옹,FFNF Lyon,战列,Battleship,自由鸢尾,Iris Libre,
805031,阿尔萨斯,Alsace,アルザス,亞爾薩斯,알자스,FFNF Alsace,战列,Battleship,自由鸢尾,Iris Libre,
806011,贝劳森林,Bois Belleau,ボア・ベロー,貝勒森林,부아 벨루,FFNF Bois Belleau,轻航,Light Carrier,自由鸢尾,Iris Libre,
807011,贝亚恩,Béarn,ベアルン,貝亞恩,베아른,FFNF Béarn,正航,Aircraft Carrier,自由鸢尾,Iris Libre,
807021,伴尔维,Painlevé,パンルヴェ,潘勒韋,팽르베,FFNF Painlevé,正航,Aircraft Carrier,自由鸢尾,Iris Libre,
808011,絮库夫,Surcouf,シュルクーフ,速科夫,쉬르쿠프,FFNF Surcouf,潜艇,Submarine,自由鸢尾,Iris Libre,
899011,路易九世,Saint Louis,サン・ルイ,路易九世,생 루이,FFNF Saint-Louis,重巡,Heavy Cruiser,自由鸢尾,Iris Libre,
899021,香槟,Champagne,シャンパーニュ,香檳,샹파뉴,FFNF Champagne,战列,Battleship,自由鸢尾,Iris Libre,
899031,布雷斯特,Brest,ブレスト,布雷斯特,브레스트,FFNF Brest,超巡,Large Cruiser,自由鸢尾,Iris Libre,
899041,贝亚德,Bayard,バヤール,貝亞德,바야르,FFNF Bayard,轻巡,Light Cruiser,自由鸢尾,Iris Libre,
900013,利根,Tone,利根,利根,,KMS Bismarck,战列,Battleship,铁血,Iron Blood,
900076,布兰,Blanc,ブラン,布蘭,블랑,HDN Blanc,驱逐,Destroyer,联动阵营,Collab,
900077,贝露,Vert,ベール,貝露,벨,HDN Vert,正航,Aircraft Carrier,联动阵营,Collab,
900092,让巴尔,,ジャン・バール,讓·巴爾,장 바르,,轻巡,Light Cruiser,白鹰,Eagle Union,
900136,观察者-零,Observer zero,オブザーバー・零,觀察者-零,옵저버 제로,,正航,Aircraft Carrier,白鹰,Eagle Union,
900290,J-10,,,,,,驱逐,Destroyer,东煌,Dragon Empery,
900291,J-15,,,,,,驱逐,Destroyer,东煌,Dragon Empery,
900292,FC-1,,,,,,驱逐,Destroyer,东煌,Dragon Empery,
900293,FC-31,,,,,,驱逐,Destroyer,东煌,Dragon Empery,
900294,J-20,,,,,,驱逐,Destroyer,东煌,Dragon Empery,
900324,试作型布里MKII,Trial Bulin MKII,試作型ブリMKII,試作型布里MKII,시제형 부린 MKⅡ,UNIV Trial Bulin MKII,驱逐,Destroyer,通用,Universal,II型
900333,飞龙·META,Hiryu.META,飛龍(META),飛龍·META,히류·META,Hiryu.META,正航,Aircraft Carrier,META,META,META
900334,皇家方舟·META,Royal.META,アーク・ロイヤル(META),皇家方舟·META,아크 로열·META,Ark Royal.META,正航,Aircraft Carrier,META,META,META
900383,格奈森瑙·META,Gneisenau META,グナイゼナウ(META),格奈森瑙·META,그나이제나우·META,Gneisenau.META,超巡,Large Cruiser,META,META,META
900390,孟菲斯·META,Memphis META,メンフィス(META),曼非斯·META,멤피스·META,Memphis.META,轻巡,Light Cruiser,META,META,META
900398,弗兰德尔,Flandre,フランドル,法蘭德斯,플랑드르,MNF Flandre,超巡,Large Cruiser,维希教廷,Vichya Dominion,
900399,加斯科涅,Gascogne,ガスコーニュ,加斯科涅,가스코뉴,MNF Gascogne,战列,Battleship,皇家,Royal Navy,
900405,皇家财富号,Royal Fortune,ロイヤル・フォーチュン,皇家幸運號,로열 포춘,MOT Royal Fortune,风帆,Sailing Frigate,飓风船团,Tempesta,
900409,拉菲-传说级魔法师,Laffey,拉菲-传说级魔法师,拉菲-傳說級魔法師,,USS Laffey,战列,Battleship,通用,Universal,
900410,标枪-传说级勇者,Javelin,标枪-传说级勇者,標槍-傳說級勇者,,HMS Javelin,驱逐,Destroyer,通用,Universal,
900411,Z23- 传说级战士,Z23,Z23- 传说级战士,Z23- 傳說級戰士,,KMS Z23,驱逐,Destroyer,通用,Universal,
900412,绫波-传说级格斗家,Ayanami,绫波-传说级格斗家,綾波-傳說級格鬥家,,IJN Ayanami,驱逐,Destroyer,通用,Universal,
900413,抚顺-勇者,Fu Shun - Hero,抚顺-勇者,撫順-勇者,,Fu shun,轻巡,Light Cruiser,通用,Universal,
900414,利物浦-神官,Liverpool,利物浦-神官,利物浦-神官,,HMS Liverpool,正航,Aircraft Carrier,通用,Universal,
900415,独角兽-见习神官,Unicorn,独角兽-见习神官,獨角獸-見習神官,,HMS Unicorn,轻航,Light Carrier,通用,Universal,
900416,努比亚人-药剂师,Nubian,努比亚人-药剂师,努比亞-藥劑師,,HMS Nubian,战巡,Battlecruiser,通用,Universal,
900417,鲁莽-王国军二级魔法师,Le Téméraire,鲁莽-王国军二级魔法师,魯莽-王國軍二級魔法師,,FFNF Le Téméraire,驱逐,Destroyer,通用,Universal,
900418,倔强-王国军二级魔法师,L'Opiniâtre,倔强-王国军二级魔法师,倔強-王國軍二級魔法師,,FFNF L'Opiniâtre,驱逐,Destroyer,通用,Universal,
900419,阿尔及利亚-王国军方旗骑士,Algérie,阿尔及利亚-王国军方旗骑士,阿爾及利亞-王國軍方旗騎士,,MNF Algérie,重巡,Heavy Cruiser,通用,Universal,
900420,不屈-王国军守护骑士,L'Indomptable,不屈-王国军守护骑士,不屈-王國軍守護騎士,,MNF L'Indomptable,驱逐,Destroyer,通用,Universal,
900421,圣女贞德-王国军圣女,Jeanne d'Arc,圣女贞德-王国军圣女,聖女貞德-王國軍聖女,,FFNF Jeanne d'Arc,轻巡,Light Cruiser,通用,Universal,
900422,前卫-王国军方旗骑士,Vanguard,前卫-王国军方旗骑士,前衛-王國軍方旗騎士,,HMS Vanguard,战列,Battleship,通用,Universal,
900423,霞飞-战斗天使,Joffre,霞飞-战斗天使,霞飛-戰鬥天使,,MNF Joffre,正航,Aircraft Carrier,通用,Universal,
900424,金布里机甲1号,Gilded Age Mech MKI,金布里机甲1号,金布里機甲1號,시제형 부린 MK II 기갑 1호,Iron Bulin,超巡,Large Cruiser,通用,Universal,
900427,腓特烈·卡尔-钢铁教会机械师,Friedrich Carl,腓特烈·卡尔-钢铁教会机械师,腓特烈·卡爾-鋼鐵教會機械師,,KMS Friedrich Carl,正航,Aircraft Carrier,通用,Universal,
900444,果敢,L'Audacieux,ローダシュー,大膽,로데슈,MNF L'Audacieux,驱逐,Destroyer,维希教廷,Vichya Dominion,
900445,迪普莱克斯,Dupleix,デュプレクス,杜布雷,듀플렉스,MNF Dupleix,重巡,Heavy Cruiser,维希教廷,Vichya Dominion,
900446,斯特拉斯堡,Strasbourg,ストラスブール,史特拉斯堡,스트라스부르,MNF Strasbourg,战巡,Battlecruiser,维希教廷,Vichya Dominion,
900450,比叡·META（前排）,Hiei META,比叡·META（前排）,比叡·META,히에이·META,Hiei.META,超巡,Large Cruiser,META,META,META
900457,霞·META,Kasumi META,霞·META,霞·META,카스미·META,Kasumi.META,驱逐,Destroyer,META,META,META
900458,神通·META,Jintsuu META,神通·META,神通·META,진츠·META,Jintsū.META,轻巡,Light Cruiser,META,META,META
900459,长门·META,Nagato META,长门·META,長門·META,나가토·META,Nagato.META,战列,Battleship,META,META,META
900462,玛丽·西莱斯特号,Mary Celeste,メアリー・セレスト,瑪麗·賽勒斯特號,메리 셀러스트,MOT Mary Celeste,风帆,Sailing Frigate,飓风船团,Tempesta,
900463,圣马丁号,São Martinho,サン・マルチーニョ,聖馬丁號,상 마르티뉴,MOT São Martinho,风帆,Sailing Frigate,飓风船团,Tempesta,
900464,金鹿号,Golden Hind,ゴールデン・ハインド,金鹿號,골든 하인드,MOT Golden Hind,风帆,Sailing Frigate,飓风船团,Tempesta,
900465,加里冒险号,Adventure Galley,アドヴェンチャー・ギャレー,冒險加利號,어드벤처 갤리,MOT Adventure Galley,风帆,Sailing Frigate,飓风船团,Tempesta,
900466,朴茨茅斯冒险号,Portsmouth Adventure,ポーツマウス・アドベンチャー,樸茨茅斯冒險號,포츠머스 어드벤처,MOT Adventure Portsmouth,风帆,Sailing Frigate,飓风船团,Tempesta,
900468,冈依沙瓦号,Ganj-i-Sawai,ガンズウェイ,岡依沙瓦號,건스웨이,MOT Ganj-i-Sawai,风帆,Sailing Frigate,飓风船团,Tempesta,
900473,菈菈·撒塔琳·戴比路克,Lala Satalin Deviluke,ララ・サタリン・デビルーク,菈菈·撒塔琳·戴比路克,라라 사타린 데빌룩,Lala Satalin Deviluke,重巡,Heavy Cruiser,联动阵营,Collab,
900474,娜娜·阿丝达·戴比路克,Nana Astar Deviluke,ナナ・アスタ・デビルーク,娜娜·阿絲達·戴比路克,나나 아스타 데빌룩,Nana Asta Deviluke,驱逐,Destroyer,联动阵营,Collab,
900475,梦梦·贝莉雅·戴比路克,Momo Belia Deviluke,モモ・ベリア・デビルーク,茉茉·貝莉雅·戴比路克,모모 베리아 데빌룩,Momo Belia Deviluke,轻巡,Light Cruiser,联动阵营,Collab,
900476,金色暗影,Golden Darkness,金色の闇,金色闇影,금빛 어둠,Konjiki no Yami,战列,Battleship,联动阵营,Collab,
900477,西连寺春菜,Haruna Sairenji,西連寺春菜,西連寺春菜,사이렌지 하루나,Sairenji Haruna,战巡,Battlecruiser,联动阵营,Collab,
900478,古手川唯,Yui Kotegawa,古手川唯,古手川唯,코테가와 유이,Kotegawa Yui,正航,Aircraft Carrier,联动阵营,Collab,
900485,马可波罗（王座 前排）,Marco Polo,马可波罗（王座 前排）,馬可波羅（王座前排）,,RN Marco Polo,超巡,Large Cruiser,撒丁帝国,Sardegna Empire,
900489,博尔扎诺·META,Bolzano META,博尔扎诺·META,博爾扎諾·META,볼차노·META,Bolzano.META,重巡,Heavy Cruiser,META,META,META
900490,特伦托·META,Trento META,特伦托·META,特倫托·META,트렌토·META,Trento.META,重巡,Heavy Cruiser,META,META,META
900491,朱利奥·凯撒·META,Giulio Cesare META,朱利奥·凯撒·META,朱利奧·凱撒·META,줄리오 체사레·META,Giulio Cesare.META,战列,Battleship,META,META,META
900492,安德烈亚·多利亚·META,Andrea Doria META,安德烈亚·多利亚·META,安德烈亞·多里亞·META,안드레아 도리아·META,Andrea Doria.META,战列,Battleship,META,META,META
900496,七省,De Zeven Provinciën,七省,七省,드 제번 프로빈시엔,HNLMS De Zeven Provinciën,轻巡,Light Cruiser,郁金王国,Kingdom of Tulipa,
900497,埃佛森,Evertsen,埃佛森,埃佛森,,HNLMS Evertsen,驱逐,Destroyer,郁金王国,Kingdom of Tulipa,
900504,声望·META,Renown META,声望·META,聲望·META,리나운·META,Renown.META,战巡,Battlecruiser,META,META,META
900505,反击·META,Repulse META,反击·META,反擊·META,리펄스·META,Repulse.META,战巡,Battlecruiser,META,META,META
900506,构建者,Compiler,构建者,構建者,,Siren Compiler,正航,Aircraft Carrier,塞壬,Siren,
900509,BLACK★ROCK SHOOTER（后排）,BLACK★ROCK SHOOTER,BLACK★ROCK SHOOTER（后排）,BLACK★ROCK SHOOTER（后排）,,BLACK★ROCK SHOOTER,战巡,Battlecruiser,联动阵营,Collab,
900511,死亡主宰,DEAD MASTER,死亡主宰,死亡主宰,,DEAD MASTER,正航,Aircraft Carrier,联动阵营,Collab,
900515,艾菈·冯·杜勒,Isla von Duerer,艾菈·冯·杜勒,艾菈‧馮‧杜勒,아일라 폰 뒤러,Isla von Duerer,轻巡,Light Cruiser,联动阵营,Collab,
900516,蕾妮雅,Lenja,蕾妮雅,蕾妮雅,레이냐,Lenja,驱逐,Destroyer,联动阵营,Collab,
900517,优米雅·利斯菲尔德,Yumia Liessfeldt,优米雅·利斯菲尔德,優米雅‧利斯菲爾德,유미아 리스펠트,Yumia Liessfeldt,轻航,Light Carrier,联动阵营,Collab,
900518,妮娜·弗里德,Nina Friede,妮娜·弗里德,妮娜‧弗里德,니나 프리드,Nina Friede,战列,Battleship,联动阵营,Collab,
900523,和睦号,Amity,和睦号,和睦號,,MOT Amity,风帆,Sailing Frigate,飓风船团,Tempesta,
900524,企业·META,Enterprise META,企业·META,企业·META,,Enterprise.META,正航,Aircraft Carrier,META,META,META
900536,马可波罗（圣座 前排）,Marco Polo,马可波罗（圣座 前排）,马可波罗（圣座 前排）,,RN Marco Polo,超巡,Large Cruiser,撒丁帝国,Sardegna Empire,
900537,基洛夫·META（后排）,Kirov META,基洛夫·META（后排）,基洛夫·META（后排）,,Kirov.META,导驱,DDG,META,META,META
900538,仲裁者·提尔瑞特·VII,Chariot.VII,仲裁者·提尔瑞特·VII,仲裁者·提尔瑞特·VII,,Chariot.VII,战列,Battleship,塞壬,Siren,
900801,白上吹雪,Shirakami Fubuki,白上フブキ,,시라카미 후부키,Shirakami Fubuki,驱逐,Destroyer,联动阵营,Collab,
900802,夏色祭,Natsuiro Matsuri,夏色まつり,,나츠이로 마츠리,Natsuiro Matsuri,驱逐,Destroyer,联动阵营,Collab,
900803,百鬼绫目,Nakiri Ayame,百鬼あやめ,,나키리 아야메,Nakiri Ayame,重巡,Heavy Cruiser,联动阵营,Collab,
900804,时乃空,Tokino Sora,ときのそら,,토키노 소라,Tokino Sora,正航,Aircraft Carrier,联动阵营,Collab,
900805,紫咲诗音,Murasaki Shion,紫咲シオン,,무라사키 시온,Murasaki Shion,轻航,Light Carrier,联动阵营,Collab,
900806,大神澪,Ōkami Mio,大神ミオ,,오오카미 미오,Ōkami Mio,正航,Aircraft Carrier,联动阵营,Collab,
900807,湊阿库娅,Minato Aqua,湊あくあ,,미나토 아쿠아,Minato Aqua,潜艇,Submarine,联动阵营,Collab,
900808,狂战帝王古立特,Rogue Kaiser Gridman,ローグカイゼルグリッドマン,狂戰帝王古立特,로그 카이젤 그리드맨,Rogue Kaiser Gridman,轻巡,Light Cruiser,联动阵营,Collab,
900809,莫加多尔,Mogador,モガドール,莫加多爾,모가도르,MNF Mogador,驱逐,Destroyer,维希教廷,Vichya Dominion,
900943,金狮,Gouden Leeuw,ハウデン・リーウ,金獅,하우덴 리우,,重巡,Heavy Cruiser,郁金王国,Kingdom of Tulipa,
901011,勒马尔,Le Mars,ル・マルス,勒馬爾,르 마르스,MNF Le Mars,驱逐,Destroyer,维希教廷,Vichya Dominion,
901021,塔尔图,Tartu,タルテュ,塔爾圖,타르투,MNF Tartu,驱逐,Destroyer,维希教廷,Vichya Dominion,
901031,沃克兰,Vauquelin,ヴォークラン,沃克蘭,보클랭,MNF Vauquelin,驱逐,Destroyer,维希教廷,Vichya Dominion,
901041,凯尔圣,Kersaint,ケルサン,凱爾聖,케르생,MNF Kersaint,驱逐,Destroyer,维希教廷,Vichya Dominion,
901051,花剑,Fleuret,フルーレ,鈍劍,플뢰레,MNF Fleuret,驱逐,Destroyer,维希教廷,Vichya Dominion,
901061,重剑,Épée,エペ,銳劍,에페,MNF Épée,驱逐,Destroyer,维希教廷,Vichya Dominion,
901111,恶毒,Le Malin,ル・マラン,惡毒,르 말랭,MNF Le Malin,驱逐,Destroyer,维希教廷,Vichya Dominion,
901121,恶毒(μ兵装),Le Malin μ,ル・マラン(μ兵装),惡毒(μ兵裝),르 말랭(μ장비),MNF Le Malin,驱逐,Destroyer,维希教廷,Vichya Dominion,μ兵装
901131,不屈,L'Indomptable,ランドンターブル,不屈,랭동타블,MNF L'Indomptable,驱逐,Destroyer,维希教廷,Vichya Dominion,
902011,拉·加利索尼埃,La Galissonnière,ラ・ガリソニエール,拉·加利索尼埃,라 갈리소니에르,MNF La Galissonnière,轻巡,Light Cruiser,维希教廷,Vichya Dominion,
902021,马赛曲,Marseillaise,マルセイエーズ,馬賽曲,마르세예즈,MNF Marseillaise,轻巡,Light Cruiser,维希教廷,Vichya Dominion,
903011,福煦,Foch,フォッシュ,福煦,포슈,MNF Foch,重巡,Heavy Cruiser,维希教廷,Vichya Dominion,
903021,阿尔及利亚,Algérie,アルジェリー,阿爾及利亞,알제리,MNF Algérie,重巡,Heavy Cruiser,维希教廷,Vichya Dominion,
904011,敦刻尔克,Dunkerque,ダンケルク,敦克爾克,됭케르크,MNF Dunkerque,战巡,Battlecruiser,维希教廷,Vichya Dominion,
905011,让·巴尔,Jean Bart,ジャン・バール,讓·巴爾,장 바르,MNF Jean Bart,战列,Battleship,维希教廷,Vichya Dominion,
905021,克莱蒙梭,Clemenceau,クレマンソー,克里蒙梭,클레망소,MNF Clemenceau,战列,Battleship,维希教廷,Vichya Dominion,
905031,加斯科涅(μ兵装),Gascogne μ,ガスコーニュ(μ兵装),加斯科涅(μ兵裝),가스코뉴(μ장비),MNF Gascogne,战列,Battleship,维希教廷,Vichya Dominion,μ兵装
907011,霞飞,Joffre,ジョッフル,霞飛,조프르,MNF Joffre,正航,Aircraft Carrier,维希教廷,Vichya Dominion,
9600051,维达号,Whydah,ウィダー,維達號,위다,MOT Whydah,风帆,Sailing Frigate,飓风船团,Tempesta,
9600081,幻想号,Fancy,ファンシー,幻想號,팬시,MOT Fancy,风帆,Sailing Frigate,飓风船团,Tempesta,
9600111,海豚号,Dolphin,ドルフィン,海豚號,돌핀,MOT Dolphin,风帆,Sailing Frigate,飓风船团,Tempesta,
9600121,安妮女王复仇号,Queen Anne's Revenge,クイーン・アンズ・リベンジ,安妮女王復仇號,퀸 앤즈 리벤지,MOT Queen Anne's Revenge,风帆,Sailing Frigate,飓风船团,Tempesta,
9600131,莱姆号,Lyme,ライム,萊姆號,라임,MOT Lyme,风帆,Sailing Frigate,飓风船团,Tempesta,
9600141,珍珠号,Pearl,パール,珍珠號,펄,MOT Pearl,风帆,Sailing Frigate,飓风船团,Tempesta,
9600151,皇家詹姆斯号,Royal James,ロイヤル・ジェームズ,皇家詹姆斯號,로열 제임스,MOT Royal James,风帆,Sailing Frigate,飓风船团,Tempesta,
9600161,冒险号,Adventure,アドベンチャー,冒險號,어드벤처,MOT Adventure,风帆,Sailing Frigate,飓风船团,Tempesta,
9701011,猎人·META,Hunter META,ハンター(META),獵人·META,헌터·META,Hunter.META,驱逐,Destroyer,META,META,META
9701021,命运女神·META,Fortune META,フォーチュン(META),命運女神·META,포춘·META,Fortune.META,驱逐,Destroyer,META,META,META
9701031,旗风·META,Hatakaze META,旗風(META),{namecode:522},하타카제·META,Hatakaze.META,驱逐,Destroyer,META,META,META
9701041,金伯利·META,Kimberly META,キンバリー(META),金伯利·META,킴벌리·META,Kimberly.META,驱逐,Destroyer,META,META,META
9701051,吸血鬼·META,Vampire META,ヴァンパイア(META),吸血鬼·META,뱀파이어·META,Vampire.META,驱逐,Destroyer,META,META,META
9701071,格伦维尔·META,Grenville META,グレンヴィル(META),格倫維爾·META,그렌빌·META,Grenville.META,驱逐,Destroyer,META,META,META
9701081,江风·META,Kawakaze META,江風(META),江風·META,카와카제·META,Kawakaze.META,驱逐,Destroyer,META,META,META
9701091,夕立·META,Yuudachi META,夕立(META),夕立·META,유다치·META,Yūdachi.META,驱逐,Destroyer,META,META,META
9701101,杜威·META,Dewey META,デューイ(META),杜威·META,듀이·META,Dewey.META,驱逐,Destroyer,META,META,META
9701111,龙骑兵·META,Carabiniere META,カラビニエーレ(META),,카라비니에레·META,Carabiniere.META,驱逐,Destroyer,META,META,META
9702011,海伦娜·META,Helena META,ヘレナ(META),海倫娜·META,헬레나·META,Helena META,轻巡,Light Cruiser,META,META,META
9702031,谢菲尔德·META,Sheffield META,シェフィールド(META),謝菲爾德·META,셰필드·META,Sheffield.META,轻巡,Light Cruiser,META,META,META
9702041,拉·加利索尼埃·META,La Galissonnière META,ラ・ガリソニエール(META),拉·加利索尼埃·META,라 갈리소니에르·META,La Galissonnière.META,轻巡,Light Cruiser,META,META,META
9702071,水星纪念·META,Pamiat' Merkuria META,パーミャチ・メルクーリヤ(META),水星紀念·META,파먀티 메르쿠리야·META,Pamiat' Merkuria.META,轻巡,Light Cruiser,META,META,META
9702081,博伊西·META,Boise META,ボイシ(META),波夕·META,보이시·META,Boise.META,轻巡,Light Cruiser,META,META,META
9702091,克利夫兰·META,Cleveland META,クリーブランド(META),克里夫蘭·META,클리블랜드·META,Cleveland.META,轻巡,Light Cruiser,META,META,META
9702101,科隆·META,Köln META,ケルン(META),,쾰른·META,Köln.META,轻巡,Light Cruiser,META,META,META
9702111,雷根斯堡·META,Regensburg META,レーゲンスブルク(META),,레겐스부르크·META,Regensburg.META,轻巡,Light Cruiser,META,META,META
9703021,阿尔及利亚·META,Algérie META,アルジェリー(META),阿爾及利亞·META,알제리·META,Algérie.META,重巡,Heavy Cruiser,META,META,META
9703031,福煦·META,Foch META,フォッシュ(META),福煦·META,포슈·META,Foch.META,重巡,Heavy Cruiser,META,META,META
9703041,威奇塔·META,Wichita META,ウィチタ(META),威奇塔·META,위치타·META,Wichita.META,重巡,Heavy Cruiser,META,META,META
9703051,希佩尔海军上将·META,Admiral Hipper META,アドミラル・ヒッパー(META),希佩爾將軍·META,아드미랄 히퍼·META,Admiral Hipper.META,重巡,Heavy Cruiser,META,META,META
9704021,沙恩霍斯特·META,Scharnhorst META,シャルンホルスト(META),沙恩霍斯特·META,샤른호르스트·META,Scharnhorst.META,战巡,Battlecruiser,META,META,META
9704061,敦刻尔克·META,Dunkerque META,ダンケルク(META),敦克爾克·META,됭케르크·META,Dunkerque.META,战巡,Battlecruiser,META,META,META
9705011,扶桑·META,Fusou META,扶桑(META),扶桑·META,후소·META,Fusou META,战列,Battleship,META,META,META
9705021,山城·META,Yamashiro META,山城(META),山城·META,야마시로·META,Yamashiro.META,战列,Battleship,META,META,META
9705031,亚利桑那·META,Arizona META,アリゾナ(META),亞利桑那·META,애리조나·META,Arizona.META,战列,Battleship,META,META,META
9705041,伊丽莎白女王·META,Queen Elizabeth META,クイーン・エリザベス(META),伊莉莎白女王·META,퀸 엘리자베스·META,Queen Elizabeth.META,战列,Battleship,META,META,META
9705051,罗德尼·META,Rodney META,ロドニー(META),羅德尼·META,로드니·META,Rodney.META,战列,Battleship,META,META,META
9705091,内华达·META,Nevada META,ネバダ(META),內華達·META,네바다·META,Nevada.META,战列,Battleship,META,META,META
9705101,甘古特·META,Gangut META,ガングート(META),甘古特META,강구트·META,Gangut.META,战列,Battleship,META,META,META
9706011,飞鹰·META,Hiyou META,飛鷹(META),飛鷹·META,히요·META,Hiyou META,轻航,Light Carrier,META,META,META
9706021,隼鹰·META,Junyou META,隼鷹(META),隼鷹·META,준요·META,Jun'yō.META,轻航,Light Carrier,META,META,META
9706031,普林斯顿·META,Princeton META,プリンストン(META),普林斯頓·META,프린스턴·META,Princeton.META,轻航,Light Carrier,META,META,META
9706041,凤翔·META,Houshou META,鳳翔(META),鳳翔·META,호쇼·META,Hōshō.META,轻航,Light Carrier,META,META,META
