id,term,src_table
I18N.d7500ccb7bcb61f0,Inspector's Perks,I18N/i18n.txt
I18N.d778543c66a76b42,Tipe,I18N/i18n.txt
I18N.d77cbecd5127813d,READY,I18N/i18n.txt
I18N.d7953172f112b9d3,Detail,I18N/i18n.txt
I18N.d79d231f5d9a6cac,Progres akan hilang saat keluar dari Dream Space.,I18N/i18n.txt
I18N.d79f43b0c2035274,Tidak diketahui,I18N/i18n.txt
I18N.d7a57126dfd01db8,Unlock Advanced Contract to get,I18N/i18n.txt
I18N.d7ad1bce82e5b85c,MISI,I18N/i18n.txt
I18N.d7b52d74d3d6316f,Luminous Summon,I18N/i18n.txt
I18N.d7b67f8593b94a80,Tinjau,I18N/i18n.txt
I18N.d7bebd0c4f8b8128,Tidak dalam progres,I18N/i18n.txt
I18N.d7c37032bf25fe93,Panjang kata sandi tidak memenuhi syarat.,I18N/i18n.txt
I18N.d7d03791137d2a23,Belum ada equipment,I18N/i18n.txt
I18N.d7d6d577105ff6cb,Batas Giliran,I18N/i18n.txt
I18N.d7dc4cbcb22f1a1e,Pasif,I18N/i18n.txt
I18N.d7dc5a0e29067798,Hitung Mundur:,I18N/i18n.txt
I18N.d7ee74c85db56f93,Notifikasi,I18N/i18n.txt
I18N.d7f0358e225bacb6,Pergi,I18N/i18n.txt
I18N.d7f14834bd1961f9,Pergi,I18N/i18n.txt
I18N.d7f30fa3b00430f8,Event Summon,I18N/i18n.txt
I18N.d7f492a73ab9c2b5,Berulang…,I18N/i18n.txt
I18N.d80106db4d3b46a3,Peringkat,I18N/i18n.txt
I18N.d80582144a672932,Terbatas,I18N/i18n.txt
I18N.d8222c6584b71057,Daftar saat ini kosong.,I18N/i18n.txt
I18N.d823edaaf5d24ec3,Lanjutkan,I18N/i18n.txt
I18N.d823f8c120601f3a,Pilihan,I18N/i18n.txt
I18N.d8266d998c1cdcf5,Mengunduh,I18N/i18n.txt
I18N.d82b8b183c820993,Pilih area,I18N/i18n.txt
I18N.d82c62f6c1522958,Hadiah,I18N/i18n.txt
I18N.d83d8ba5525e631b,Tap untuk Memulihkan,I18N/i18n.txt
I18N.d8476af727ed9145,N/A,I18N/i18n.txt
I18N.d85ac8b67d7fe67e,TIP,I18N/i18n.txt
I18N.d8621eb351da92f6,Hadiah DMG,I18N/i18n.txt
I18N.d86b192597054cd5,Berhasil dihapus.,I18N/i18n.txt
I18N.d86ba7364b52cb55,Sisa percobaan hari ini:,I18N/i18n.txt
I18N.d86d610ec60e6345,Konfirmasi,I18N/i18n.txt
I18N.d87635b39c2ead7b,Gagal set mikrofon. Error:_num_,I18N/i18n.txt
I18N.d88acf7a0c76b536,Lv.,I18N/i18n.txt
I18N.d88ebc8d2d76064d,Battle,I18N/i18n.txt
I18N.d8956cdb37b99e23,Pilih,I18N/i18n.txt
I18N.d89af7f6b974f826,Perabotan,I18N/i18n.txt
I18N.d89f46028c36ea64,Event Summon,I18N/i18n.txt
I18N.d8aae806c8637300,ON,I18N/i18n.txt
I18N.d8b691306b1416f6,Lv._levelNum_,I18N/i18n.txt
I18N.d8c579368c549ba8,Level,I18N/i18n.txt
I18N.d8e9f4fec731a413,Realm Selesai,I18N/i18n.txt
I18N.d8eea72e949382f5,Lantai ini masih terkunci.,I18N/i18n.txt
I18N.d8ff8e3ea626ed7a,Jum,I18N/i18n.txt
I18N.d8ffc042556923aa,Biaya Rata-rata,I18N/i18n.txt
I18N.d901943c6d7fed37,Entri Kolaborasi,I18N/i18n.txt
I18N.d902d2c7681dd27c,Naik Level,I18N/i18n.txt
I18N.d9048369b843c798,"Ahh... Ikannya kabur._NEW_LINE_Inspektur, <size=44><color=#ef28a4>ganti peralatan memancingmu</color></size> dan coba lagi.",I18N/i18n.txt
I18N.d90f3397fa3c74a4,Base Camp,I18N/i18n.txt
I18N.d9118019433157ae,Elemen,I18N/i18n.txt
I18N.d91e391f810f894a,Tentang Undang-Undang Penghapusan Dana,I18N/i18n.txt
I18N.d9274c07d8147fed,Arsip Combat,I18N/i18n.txt
I18N.d92adfec15b84e10,Terjual Habis,I18N/i18n.txt
I18N.d92b0bf0512f379d,Gratis,I18N/i18n.txt
I18N.d9314ffbed8be8f8,Stok:,I18N/i18n.txt
I18N.d946f3a8aa43f316,Terbatas…,I18N/i18n.txt
I18N.d95d75b9adb1d69c,Makanan Premium,I18N/i18n.txt
I18N.d961f6e949c60409,Event telah selesai.,I18N/i18n.txt
I18N.d964521f9a3ef02c,Pilih,I18N/i18n.txt
I18N.d967396b8f1ad2f0,Dapatkan Buket,I18N/i18n.txt
I18N.d96d050363a3b9cb,Tukar Sekarang,I18N/i18n.txt
I18N.d9705d27a5601e90,Menganalisis misi,I18N/i18n.txt
I18N.d9706947f7141fee,Perpanjang,I18N/i18n.txt
I18N.d9718445b307fd8d,Lv.,I18N/i18n.txt
I18N.d972efb30fcd8f9e,Ikhtisar Inti,I18N/i18n.txt
I18N.d9761676ce420ace,Tentang Kesulitan,I18N/i18n.txt
I18N.d9790bfcfa90dc6e,Apakah kamu yakin ingin menyerah dan mengatur ulang semua progres?,I18N/i18n.txt
I18N.d97d10b76ce52d47,Terbatas,I18N/i18n.txt
I18N.d97d6f5e3c574c4a,Beristirahat,I18N/i18n.txt
I18N.d9818caf8098405c,Laporan Tagihan,I18N/i18n.txt
I18N.d999965d2bed38c1,Esensial,I18N/i18n.txt
I18N.d9a33687156d54a7,Auto Battle aktif. Tidak bisa mengakhiri giliran secara manual.,I18N/i18n.txt
I18N.d9a9dc35b3d8155e,Nama pemain: %s,I18N/i18n.txt
I18N.d9ac5d0d10877e9b,Event Summon,I18N/i18n.txt
I18N.d9b327ebf0abc245,Belum dijelajahi,I18N/i18n.txt
I18N.d9bff873f4a12fc8,Memancing,I18N/i18n.txt
I18N.d9c9ccecf4fa0d7a,Ringkasan,I18N/i18n.txt
I18N.d9c9e1b8c08d8e70,Beli Level,I18N/i18n.txt
I18N.d9ca49c453b3a988,Tap makanan target,I18N/i18n.txt
I18N.d9e99f2fa8f45c94,Pratinjau Hadiah Acak,I18N/i18n.txt
I18N.d9ea0b153582b6eb,Fusi Cato,I18N/i18n.txt
I18N.da021a23803861c3,Pengaturan Battle beruntun,I18N/i18n.txt
I18N.da02b01381c99141,Menghitung hadiah,I18N/i18n.txt
I18N.da047c8e15bcd14e,Total DMG,I18N/i18n.txt
I18N.da07d5f9ae2a4234,Sisa peluang:,I18N/i18n.txt
I18N.da1a0cca52df93d9,Tidak masuk peringkat,I18N/i18n.txt
I18N.da1d6862832e8b0a,Riwayat Memancing,I18N/i18n.txt
I18N.da215dc561134449,Lanjutkan,I18N/i18n.txt
I18N.da296461c668e601,Z,I18N/i18n.txt
I18N.da2d1046384e36c5,Klaim Pathos,I18N/i18n.txt
I18N.da321f15145cf351,Tidak cukup kesempatan hadiah yang tersisa.,I18N/i18n.txt
I18N.da345965e59d387c,Tidak ada siapapun di daftar.,I18N/i18n.txt
I18N.da3c33c21fbdae46,Sudah dibeli,I18N/i18n.txt
I18N.da40b611b37387ec,Naik Bintang,I18N/i18n.txt
I18N.da4f46b0feddc6e0,Besok,I18N/i18n.txt
I18N.da4ff891da0e5895,Mekanisme Stage,I18N/i18n.txt
I18N.da5af13f2bd82cea,_hour_ jam,I18N/i18n.txt
I18N.da60bd070254be84,Aturan Probabilitas,I18N/i18n.txt
I18N.da761f3357638041,Meninjau Cerita,I18N/i18n.txt
I18N.da7ddcb3a9384db9,Tutup,I18N/i18n.txt
I18N.da7e30c1b867aab7,Tim error. Harap buat kembali tim kamu.,I18N/i18n.txt
I18N.da8571de8f6bc1d3,Hapus,I18N/i18n.txt
I18N.da85842e11a96b8a,Combatant,I18N/i18n.txt
I18N.da882a52722859b8,Hadiah Pemimpin,I18N/i18n.txt
I18N.da96f884551c325f,Paket,I18N/i18n.txt
I18N.da9b6debd201acb7,Versi kamu saat ini tidak sesuai. Silakan unduh versi terbaru.,I18N/i18n.txt
I18N.da9bbbfc437072ea,Periode Event,I18N/i18n.txt
I18N.daa11d7c0c09d15d,Batal,I18N/i18n.txt
I18N.daa18f0f7f22be1f,Tidak dapat memulai battle tanpa host.,I18N/i18n.txt
I18N.daaef729241e62d3,Biaya,I18N/i18n.txt
I18N.dab8a02fd11dd404,Beginner,I18N/i18n.txt
I18N.dac2d31e545f2f5d,Misi Selesai,I18N/i18n.txt
I18N.dac48d2862ba63c4,Klaim,I18N/i18n.txt
I18N.dac5d2d78997f37a,Deep II,I18N/i18n.txt
I18N.daca4fd107c615eb,Tidak ada info pribadi,I18N/i18n.txt
I18N.daccd38943fb9000,MAX,I18N/i18n.txt
I18N.dacfa626f24cc8cd,Belum ada equipment,I18N/i18n.txt
I18N.dad3234cef2703d2,Stat Utama,I18N/i18n.txt
I18N.dad3e06d6b19a556,Percepat,I18N/i18n.txt
I18N.dad46f09c81f1689,List,I18N/i18n.txt
I18N.dad5089a0c15f3cc,Tap Bumbu 2,I18N/i18n.txt
I18N.dad6f2e0b79ddb53,Dimiliki,I18N/i18n.txt
I18N.dae0a0aef81e925a,Ini masih anak kucing. Tidak bisa dibesarkan.,I18N/i18n.txt
I18N.dae4061da73a3a22,Summon,I18N/i18n.txt
I18N.dae780e249a087d5,Beli semua item di _name_ untuk membuka.,I18N/i18n.txt
I18N.dae7c7208581652f,Batas kucing tercapai.,I18N/i18n.txt
I18N.dae7fc5f86c0ebcd,/,I18N/i18n.txt
I18N.db0874ecc879e2f1,Ganti Perlengkapan,I18N/i18n.txt
I18N.db10ac8fc4aa618a,Tidak ada siapapun di papan peringkat.,I18N/i18n.txt
I18N.db144c23ea0ae7f0,Silakan atur tim terlebih dahulu.,I18N/i18n.txt
I18N.db14525b4d0f549e,Menang/Kalah,I18N/i18n.txt
I18N.db1c579a2fe035e0,Anti-aliasing,I18N/i18n.txt
I18N.db2198517c613df9,Off,I18N/i18n.txt
I18N.db2d3f95423c0ff0,Baru,I18N/i18n.txt
I18N.db3073bb194cae6c,Combatant untuk Memancing,I18N/i18n.txt
I18N.db316b23701cce2f,Arsip Cato,I18N/i18n.txt
I18N.db3c76e791757538,Animasi Ultimate Dilewati,I18N/i18n.txt
I18N.db409260b31b70f6,Menetapkan,I18N/i18n.txt
I18N.db45b72d22dfae0d,Combatant Dipilih,I18N/i18n.txt
I18N.db5be23bc84bdac7,Penjualan Marshmallow,I18N/i18n.txt
I18N.db5d98045ca18b62,Investasi selama _day_ hari untuk klaim hadiahmu.,I18N/i18n.txt
I18N.db66ef711f72f234,Stok tak terbatas,I18N/i18n.txt
I18N.db6a6cf174727430,ATAU.,I18N/i18n.txt
I18N.db6b19689ebf6012,Berulang…,I18N/i18n.txt
I18N.db6c91d430e9971f,Periode Event,I18N/i18n.txt
I18N.db6fce956ce04a7f,Misi,I18N/i18n.txt
I18N.db82350ae653150a,-Tidak ada Hadiah-,I18N/i18n.txt
I18N.db854463cd04e9d6,Stage Selesai,I18N/i18n.txt
I18N.db8c700628a25a54,Dijamin <size=67>SSR</size> atau lebih,I18N/i18n.txt
I18N.db9535ea7f77acaa,Lucky event: Terima _num_ dadu.,I18N/i18n.txt
I18N.dba1d74aaad6854e,Masuk Battle,I18N/i18n.txt
I18N.dbac79f717365db6,Tingkatkan Kostum,I18N/i18n.txt
I18N.dbc4e89207b8e1fe,Tap area kosong dimana saja untuk menutup,I18N/i18n.txt
I18N.dbc582ec2561ecd0,Terjual Habis,I18N/i18n.txt
I18N.dbcbaf987beb6fa8,UPGRADE,I18N/i18n.txt
I18N.dbcbec9052ad6be0,Aktifkan Lari & Jalan,I18N/i18n.txt
I18N.dbce6c5cf265cd25,Afeksi,I18N/i18n.txt
I18N.dbe759f5184ebb92,(Kamu tidak memiliki Combatant untuk skin ini.),I18N/i18n.txt
I18N.dbee06f06bad47fe,Power,I18N/i18n.txt
I18N.dbf69669b7bac205,Terbatas,I18N/i18n.txt
I18N.dbf71daea69a1553,Terbatas,I18N/i18n.txt
I18N.dc015bee5c1232a1,"Mencapai ""Drakocat""",I18N/i18n.txt
I18N.dc0b4ab2a45bdc3e,Tidak ada Pathos yang bisa dikumpulkan.,I18N/i18n.txt
I18N.dc0bec84f5ecb159,Peringkat Perak,I18N/i18n.txt
I18N.dc173daad1b2be1a,Combatant Pathos Hitam & Putih bisa menggantikan warna apa saja di Resonance.,I18N/i18n.txt
I18N.dc1ef18f51d33023,/,I18N/i18n.txt
I18N.dc3a347708666cc0,Rantai Harta Karun,I18N/i18n.txt
I18N.dc3a4e50aa66b4c9,Naik Level,I18N/i18n.txt
I18N.dc3c2b17e3e971dd,Misi,I18N/i18n.txt
I18N.dc3f036e7414cfd2,Keren: Jumlah makanan x<color=#32ffe4>_num_</color>,I18N/i18n.txt
I18N.dc41aa43b8245cb7,Hadiah,I18N/i18n.txt
I18N.dc4291fbdca7c3f0,(Menyerah tidak mengurangi sisa hadiah.),I18N/i18n.txt
I18N.dc4a115485a53522,Punya:,I18N/i18n.txt
I18N.dc4bb9dd4d4d6deb,Tukar Sekarang,I18N/i18n.txt
I18N.dc52b98f8c8fc262,Bab Final,I18N/i18n.txt
I18N.dc5655697955df88,Direkomendasikan,I18N/i18n.txt
I18N.dc571c8b3308a2dd,COMBAT,I18N/i18n.txt
I18N.dc65f5cebeda8ad8,Informasi,I18N/i18n.txt
I18N.dc6bcdb40121a9f1,Min,I18N/i18n.txt
I18N.dc75f79dc8514ffd,Inventaris equipment penuh.,I18N/i18n.txt
I18N.dc77d322202b2ba9,Perbaikan,I18N/i18n.txt
I18N.dc783973d7fcfcf0,Batalkan_NEW_LINE_Undangan,I18N/i18n.txt
I18N.dc7e09a4e38b4e71,Toko Standar,I18N/i18n.txt
I18N.dc849b7ec9ebaa77,Formasi,I18N/i18n.txt
I18N.dc8563b150b5d75b,Keluar dari tahap ini dan bentuk tim kembali,I18N/i18n.txt
I18N.dc8f019ff2d4e406,Ruang tersembunyi telah terbuka.,I18N/i18n.txt
I18N.dc9b4bcb628ce5be,Ganti Nama,I18N/i18n.txt
I18N.dc9c9666d30142a9,User Agreement,I18N/i18n.txt
I18N.dca1a8e3ade7f157,Batal,I18N/i18n.txt
I18N.dca4b2f321f19288,MENANG,I18N/i18n.txt
I18N.dcafac51d502f7fb,Selesaikan Cerita Event_NEW_LINE_,I18N/i18n.txt
I18N.dcb7929d44e2b35b,Pesanan,I18N/i18n.txt
I18N.dcbc7218e7010c92,Gen Bertema tidak akan diwariskan.,I18N/i18n.txt
I18N.dccbdf9f27d2ea56,Peluang dapat tiap set,I18N/i18n.txt
I18N.dccce9d33b5a9b76,SKOR,I18N/i18n.txt
I18N.dccea224a7b0d4de,Beli Persediaan Strategis untuk _Num_ _Name_?,I18N/i18n.txt
I18N.dcdde4f2ce9a1ebc,Hadiah dibuka pada ronde _num_.,I18N/i18n.txt
I18N.dcde79f0b236f7a4,Semua item telah terkumpul; lanjutkan ke hadiah pool.,I18N/i18n.txt
I18N.dce205ea0074d8ff,Stok:,I18N/i18n.txt
I18N.dce3725c7431ee59,Stage Terkunci.,I18N/i18n.txt
I18N.dce70ba52c1ffb6d,Ganti ke Minggu Lalu,I18N/i18n.txt
I18N.dce9939da36e08fa,Tidak ada siapapun di papan peringkat.,I18N/i18n.txt
I18N.dcf2d4688def0295,Rekrut Klan,I18N/i18n.txt
I18N.dcf3cbbdf706a63f,Belum ada Anggota yang berpartisipasi.,I18N/i18n.txt
I18N.dcf656f08fbc5bb0,Item terbuka.,I18N/i18n.txt
I18N.dd05a9d2ba2e088a,Duel,I18N/i18n.txt
I18N.dd07551bced35cd8,Manisan,I18N/i18n.txt
I18N.dd0b047b8b60b3f8,Summary,I18N/i18n.txt
I18N.dd1a1fcb6ea781ae,Kontrak,I18N/i18n.txt
I18N.dd1ab8bb896fc9e1,Kartu lawan nomor _num_,I18N/i18n.txt
I18N.dd1f0fc5001eb22a,Makanan Hadiah,I18N/i18n.txt
I18N.dd24fe0777bf3158,Mengunduh,I18N/i18n.txt
I18N.dd29973e42153fb1,"Biro Investigasi StormEye di Catto City, atau yang lebih dikenal dengan StormEye, memainkan peran penting dalam menjaga_NEW_LINE_keselamatan dan ketertiban umum. Satuan Penyidikan Khususnya bertugas untuk mengatasi berbagai fenomena terkait Anomali di seluruh Catto City, menyelidiki Wabah, dan menstabilkan Partikel Pathos di Catto City.",I18N/i18n.txt
I18N.dd369686d9223b12,MISI,I18N/i18n.txt
I18N.dd3b4c797f1f284a,Progres Misi,I18N/i18n.txt
I18N.dd3e071107e5feec,Event Berakhir,I18N/i18n.txt
I18N.dd47046de6a20fab,Inspektur,I18N/i18n.txt
I18N.dd485d63a4f1fcbb,Klaim Semua,I18N/i18n.txt
I18N.dd497f8983539f83,Pindah,I18N/i18n.txt
I18N.dd4db2f346a1bd3f,Aturan Event,I18N/i18n.txt
I18N.dd562286febe6ea8,Exit,I18N/i18n.txt
I18N.dd636c6f71301c41,Pilih kualitas peralatan,I18N/i18n.txt
I18N.dd72d5027a2a9198,COMBAT,I18N/i18n.txt
I18N.dd7b849ff73d4ebf,Shield Saat ini,I18N/i18n.txt
I18N.dd8499eb06f02cf6,Saat ini,I18N/i18n.txt
I18N.dd8e40a3cf08e861,Ruang Intelijen,I18N/i18n.txt
I18N.dd905ad45d705a4c,Bonus Kesulitan,I18N/i18n.txt
I18N.dd9a98ddb633f0af,Toko Luminox,I18N/i18n.txt
I18N.dda002d486fa3505,Opal yang tersedia untuk tingkat saat ini selama lebih dari 30 hari,I18N/i18n.txt
I18N.dda6748cbf2b35e3,Semua,I18N/i18n.txt
I18N.ddacae40d4cf9b14,Power,I18N/i18n.txt
I18N.ddb62f2833559a75,Perolehan sumber daya,I18N/i18n.txt
I18N.ddc092cc4c89945a,Gen ini tidak bisa dipilih untuk sekarang.,I18N/i18n.txt
I18N.ddc6699d004f804e,Skuad,I18N/i18n.txt
I18N.ddce670abb06c45c,Catatan Tes,I18N/i18n.txt
I18N.ddcff8ebb10b5dcf,Inkubasi,I18N/i18n.txt
I18N.ddd376aed053df38,Mulai Patroli,I18N/i18n.txt
I18N.ddd5155d67559478,Dapatkan Sekarang,I18N/i18n.txt
I18N.ddd5591a2038f21a,Papan Peringkat,I18N/i18n.txt
I18N.ddd9b9e0d96f0d42,Naik Bintang untuk membuka,I18N/i18n.txt
I18N.ddd9ff0da1d25c31,Ubah,I18N/i18n.txt
I18N.dde04eff9eef152d,Top-up Pt,I18N/i18n.txt
I18N.dde239274a49c4ee,Hadiah,I18N/i18n.txt
I18N.dde2561d0b009dbe,Akan Datang,I18N/i18n.txt
I18N.dde8ff23bca96c2a,Bahan perbaikan dapat dikumpulkan dari _name_.,I18N/i18n.txt
I18N.ddeaa142cbfde3ec,Stok:,I18N/i18n.txt
I18N.ddec151434942604,Peningkatan Pengiriman,I18N/i18n.txt
I18N.ddee69be912ea43a,LV.,I18N/i18n.txt
I18N.ddf81eae8a143544,Tidak dapat mendaftar karena Klan kamu memiliki kurang dari _num_ Anggota.,I18N/i18n.txt
I18N.ddfa35c2e6ad9932,Raid,I18N/i18n.txt
I18N.ddfaa17e989b067f,Kontribusi,I18N/i18n.txt
I18N.de095740cc152b20,Combat,I18N/i18n.txt
I18N.de0bfefbc2e8508f,Legacy Power,I18N/i18n.txt
I18N.de23c84966d3ccb8,Makanan terkunci.,I18N/i18n.txt
I18N.de27ed9cc5e3afde,Konfirmasi,I18N/i18n.txt
I18N.de2e88e195380356,Jumlah,I18N/i18n.txt
I18N.de319ccaa1aff759,Raid,I18N/i18n.txt
I18N.de35d3d70c288492,off,I18N/i18n.txt
I18N.de3657a909185e79,Objektif: <color=#ff46bd>Resep _name_</color>,I18N/i18n.txt
I18N.de36a5738d848d37,Selesaikan Cerita Event_NEW_LINE_,I18N/i18n.txt
I18N.de3c43faa1c3aa1f,Pilih Kostum,I18N/i18n.txt
I18N.de3ff18645b9f015,Undang dia!,I18N/i18n.txt
I18N.de429dc5f4b67090,Tampilkan,I18N/i18n.txt
I18N.de462586305c9980,Kesempatan hari ini,I18N/i18n.txt
I18N.de51d80df65d66dd,Saat ini di grup Demotion,I18N/i18n.txt
I18N.de5349a1a5f772a7,Tap Combatant,I18N/i18n.txt
I18N.de5853ce4718dc45,Persyaratan,I18N/i18n.txt
I18N.de5e2dd23872ee7b,"Sayang, berhentilah menatapku dengan penampilanmu yang menakjubkan!",I18N/i18n.txt
I18N.de69ccbc751846c3,Biaya,I18N/i18n.txt
I18N.de7430a4529f8c7a,Ganti Arah,I18N/i18n.txt
I18N.de76e178f49be83e,Raid,I18N/i18n.txt
I18N.de78c7111c22ff6b,Membuka dalam _day_ hari.,I18N/i18n.txt
I18N.de79c7cb65ae8d18,Eksklusif Purnama,I18N/i18n.txt
I18N.de7c9aef9826673c,Harga,I18N/i18n.txt
I18N.de88c6ab0717ad37,Izin Latihan tidak cukup.,I18N/i18n.txt
I18N.de9623ffc09c8d92,Toko misterius yang hanya muncul di malam hari dan menjual item berharga.,I18N/i18n.txt
I18N.de9e1a8479aab388,Kenyang,I18N/i18n.txt
I18N.dea52f7146edf587,Tidak Tersedia,I18N/i18n.txt
I18N.dea8045fa088217b,Capai Fishing Lv._num_ untuk membuka,I18N/i18n.txt
I18N.deb4b6799a07dc6b,Tap sekali untuk melompat; Tap dua kali berturut-turut untuk lompatan double.,I18N/i18n.txt
I18N.deb5663a630269f9,Terbuka saat stage distrik _name_ dibuka.,I18N/i18n.txt
I18N.deb634882255afec,Inspektur,I18N/i18n.txt
I18N.dec83d562893a648,Tebus Tiket,I18N/i18n.txt
I18N.decccf640d8d7ab4,Lv.,I18N/i18n.txt
I18N.dece5bb775e4f1b4,- Tidak ada hadiah -,I18N/i18n.txt
I18N.ded19e8764d35e70,Gratis,I18N/i18n.txt
I18N.dedabc6d9a6f55c1,Hitung Mundur,I18N/i18n.txt
I18N.dedb4a6dff4806cb,Sisa giliran:,I18N/i18n.txt
I18N.dedccefd76a77f8b,Paket,I18N/i18n.txt
I18N.dee480be4738ec73,Klaim Semua,I18N/i18n.txt
I18N.dee7b49731af5fe7,Belum ada pemain yang masuk peringkat!,I18N/i18n.txt
I18N.defba4289fe7a6fc,Hadiah Peringkat,I18N/i18n.txt
I18N.df14c10fce8c7ed8,Terkunci,I18N/i18n.txt
I18N.df1c139b9479553d,Total biaya dari set menu yang tidak terjual akan dikembalikan.,I18N/i18n.txt
I18N.df1c2ead33a4206d,Progres bab saat ini akan direset.,I18N/i18n.txt
I18N.df32a5125b70bd10,Buat,I18N/i18n.txt
I18N.df36ade71a2fbf1c,Dalam progres,I18N/i18n.txt
I18N.df445e390bf047e0,Sedang Bermain,I18N/i18n.txt
I18N.df4a17a17946838e,Tidak ada siapapun di papan peringkat.,I18N/i18n.txt
I18N.df5ac55b2ddc3d7c,Dimiliki,I18N/i18n.txt
I18N.df624f6c924a85af,BOSS,I18N/i18n.txt
I18N.df76f55b07559e58,Tidak dapat mengganti absensi hari ini.,I18N/i18n.txt
I18N.df7aaec9c5dbc39e,Poin Pribadi,I18N/i18n.txt
I18N.df84993f35fb0695,Direkomendasikan,I18N/i18n.txt
I18N.df8929bfc180273e,Event Summon,I18N/i18n.txt
I18N.df96988549bb2ceb,Tingkatkan Alat dapur,I18N/i18n.txt
I18N.dfa7e8184bbd2587,Terjual Habis,I18N/i18n.txt
I18N.dfaac38233bb0ff9,Pola,I18N/i18n.txt
I18N.dfb1c29261be5e43,Detail Boss,I18N/i18n.txt
I18N.dfb60504fb23aecc,Semua,I18N/i18n.txt
I18N.dfb718b9aa73e0d3,Terjual Habis,I18N/i18n.txt
I18N.dfbf5e8bfb6c5595,Terjual Habis,I18N/i18n.txt
I18N.dfc628b304a48b1c,Hadiah DMG,I18N/i18n.txt
I18N.dfcae1fadc67a7fb,Lihat yang Dipromosikan,I18N/i18n.txt
I18N.dfd384628836d515,Inspector's Perks tidak aktif,I18N/i18n.txt
I18N.dfdae22b4c4a0e93,Batas Tinder harian tercapai.,I18N/i18n.txt
I18N.dfe3cf8caa49d1bd,PERINGATAN!!!,I18N/i18n.txt
I18N.dfe3e7b6879cf9b5,Terbatas,I18N/i18n.txt
I18N.dfe4f282b65a9ff8,MENANG,I18N/i18n.txt
I18N.dfe7a26ba37ddf8e,Direkomendasikan,I18N/i18n.txt
I18N.dfe9ffecc9a8f375,Pembelian dipulihkan.,I18N/i18n.txt
I18N.dfeec6fa26689448,/,I18N/i18n.txt
I18N.dff1c0d1391f9007,Basic Cato,I18N/i18n.txt
I18N.dff69c5943e57b15,Distrik terkunci.,I18N/i18n.txt
I18N.dff962ff6e8367ac,Tidak masuk peringkat,I18N/i18n.txt
I18N.dff970b3f03657dd,Selesaikan stage bahan dan tangkap ikan untuk membuka.,I18N/i18n.txt
I18N.e00c62986a6013fb,Penarikan beruntun Equipment telah berakhir.,I18N/i18n.txt
I18N.e00e5870fae66ac2,Klaim,I18N/i18n.txt
I18N.e014b0939abe0b52,Fitur Dibuka,I18N/i18n.txt
I18N.e0156f13924cabd2,Lompat,I18N/i18n.txt
I18N.e01dcb243405e0fa,Pilih Kesulitan,I18N/i18n.txt
I18N.e01f6984c7388649,Konversi,I18N/i18n.txt
I18N.e02d6d5a8439151c,Interaksi,I18N/i18n.txt
I18N.e030dd586b433b46,_name_ tidak cukup.,I18N/i18n.txt
I18N.e05bb384504fae21,PERINGKAT,I18N/i18n.txt
I18N.e0642f1052bff568,Sudah Diunduh,I18N/i18n.txt
I18N.e0718c52eb995827,/,I18N/i18n.txt
I18N.e077c4e7fcbf7cad,Sudah dibeli,I18N/i18n.txt
I18N.e081d3418f93017e,Dimiliki,I18N/i18n.txt
I18N.e08e6e143b605596,Tidak ada peringkat,I18N/i18n.txt
I18N.e0918ef2ffdeeba6,Belum peringkat,I18N/i18n.txt
I18N.e095f524e1ff886c,(Sisa lemparan: _num_),I18N/i18n.txt
I18N.e0a2048479b161bf,Terjual Habis,I18N/i18n.txt
I18N.e0b1a1e73d377ee3,Jumat,I18N/i18n.txt
I18N.e0b471569e52725c,Putih,I18N/i18n.txt
I18N.e0b55bb032623aa1,Tidak ada riwayat,I18N/i18n.txt
I18N.e0b71dd7c6a17919,/,I18N/i18n.txt
I18N.e0be7142b23a9727,Tim,I18N/i18n.txt
I18N.e0c06506b66754a0,Nama,I18N/i18n.txt
I18N.e0c0ad4394658642,Dunia ini akan tetap berputar tanpa Linn? Serius?,I18N/i18n.txt
I18N.e0c6b138d0ffa05b,"Perbarui sekarang untuk mendapatkan diskon _num_ _name_. Setelah pembelian, langsung terima _desc_. Total hadiah selama 30 hari:",I18N/i18n.txt
I18N.e0cf7ea07a77aefb,Kemenangan,I18N/i18n.txt
I18N.e0d94b4c97597523,Lacak,I18N/i18n.txt
I18N.e0d9da1b0cee684d,Tinggalkan stage Tantangan?,I18N/i18n.txt
I18N.e0dd419b21352018,Pengalihan gagal.,I18N/i18n.txt
I18N.e0ddaff401301292,Saya telah setuju dengan pengumpulan dan penggunaan informasi pribadi untuk menerima undangan event dan pertanyaan terkait game lainnya.,I18N/i18n.txt
I18N.e0e6de4e31b3015d,Statistik tim dasar x_num_%,I18N/i18n.txt
I18N.e0f374f5499a8ff8,Belum Selesai,I18N/i18n.txt
I18N.e0fcc58d008b9e84,Tidak ada slot yang tersedia saat ini.,I18N/i18n.txt
I18N.e0fe16da09c81e9a,Event,I18N/i18n.txt
I18N.e1049f49de887fa5,Hadiah Langka,I18N/i18n.txt
I18N.e10bceed234a8eaa,Online Bonus,I18N/i18n.txt
I18N.e117603f9e58bbf0,Bahan tantangan tidak cukup. Rentetan pertarungan dihentikan.,I18N/i18n.txt
I18N.e121fa843d42dc4f,Aksesori Kepala,I18N/i18n.txt
